site_name,model_name,model_code,maker,lauch,os,sell_type,display_inch,display_centi,panel_type,resolution,ppi,refresh_rate,display_ratio,display_area,display_width,display_height,hdr_standard,ap_type,core_num,core_clock,graphic_core,npu_dsp,sensor_hub,com_modem,system_ram,in_mem,storage_device,out_mem,5G,4G,wifi,bluetooth,satelite,usim_type,dual_usim,cam_type,back_cam,front_cam,video,flash,picture_resol,front_disp_resol,front_video_resol,apecture,cam_char,trem_correction,trem_prevention,cam_flash,hdr_support,auto_hdr,optic_zoom,zio_tag,lazer_auto_focus,auto_focus,out_focus,touch_focus,panorama,tof_sensor,shoot_night_mode,earphone_term,speaker,high_sound_qual_play,sound_tech,fingerprint_recog,face_recog,iris_recog,speech_recog,ai,elec_payment,touch_pen,waterproof,etc,charge_term,battery_storage,battery_type,battery_char,battery_mount_method,charge_support,high_speed_charge,wireless_charge,color,length,width,thickness,weight
다나와,갤럭시 온7 프라임,SM-G611,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드7.1 누가,가개통/중고,,13.97cm(5.5인치),LCD,1920x1080,400ppi,,16:09,,,,,엑시노스 7870,옥타(8)코어,1.6GHz,Mali T830,,,,램:3GB,내장:32GB,eMMC,MicroSD,,LTE Cat.4,802.11 a/b/g/n,블루투스,,나노유심,,,"후면:1,300만화소","전면:1,300만화소",,,,,,F1.9,,,,○,,,,,,○,,○,,,,3.5mm,스피커:모노(1개),,,지문인식,,,,,,,,,마이크로5핀,"3,300mAh",,,배터리일체형,,,,,가로:75mm,세로:151.7mm,두께:8mm,무게:170g
다나와,삼성 마스터폰 ,SM-B510,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 기타,가개통/중고,,~7.6cm(~3.0인치),LCD,,,,,,,,,,,,,,,,,,,,,3G,,블루투스v2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5mm,,,,,,,,,,,,,마이크로5핀,"~1,999mAh",,,배터리탈착형,,,,,가로:57.5mm,세로:112.5mm,두께:14.8mm,무게:119g
다나와,삼성 마스터폰 SKT 3G,SM-B510,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 기타,공기계-새제품,,~7.6cm(~3.0인치),LCD,,,,,,,,,,,,,,,,,,,,,3G,,블루투스v2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5mm,,,,,,,,,,,,,마이크로5핀,"~1,999mAh",,,배터리탈착형,,,,,가로:57.5mm,세로:112.5mm,두께:14.8mm,무게:119g
다나와,갤럭시 A80,SM-A805,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,가개통/중고,,17.02cm(6.7인치),S-AMOLED,2400x1080,393ppi,60Hz,20:09,85.80%,,,,스냅드래곤730,옥타(8)코어,2.2GHz+1.8GHz,Adreno 618,,,,램:8GB,내장:128GB,,MicroSD 미지원,,LTE-A Cat.11,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:4,800만화소+800만화소+TOF 3D","전면:4,800만화소+800만화소+TOF 3D","동영상:2160p(UHD),30fps",,,,,F2.0,,전자식손떨림보정(EIS),○,○,○,,,,,○,,,,○,,,스피커:모노(1개),,,지문인식(온스크린),,,,,,,,,USB타입C,"3,700mAh",,,배터리일체형,최대25W,고속충전지원,,,가로:76.5mm,세로:165.2mm,두께:9.3mm,무게:220g
다나와,갤럭시 Z플립,SM-F700,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,공기계-새제품,,17.02cm(6.7인치),D-AMOLED,2636x1080,425ppi,60Hz,22:09,82.50%,,,HDR10+,스냅드래곤865+,옥타(8)코어,3.09GHz+2.4GHz+1.8GHz,Adreno 650,,,,램:8GB,내장:256GB,UFS3.0,MicroSD 미지원,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1,200만화소+1,200만화소","전면:1,000만화소",동영상:4k@30fps,,,,,F1.8,,광학식손떨림보정(OIS),○,○,○,,,,,○,,,○,,,,스피커:모노(1개),32비트 음원재생,,지문인식(측면),,,,,삼성페이,,,,USB타입C,"3,300mAh",,,배터리일체형,최대15W,고속충전지원,Qi무선충전: 최대9W,,가로:73.6mm,세로:167.3mm,두께:7.2mm,무게:183g
다나와,갤럭시 S20,SM-G981,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,공기계-새제품,,16.51cm(6.5인치),S-AMOLED,2400x1080,407ppi,120Hz,20:09,84.80%,,,HDR10+,스냅드래곤865,옥타(8)코어,2.84GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:6GB,내장:128GB,UFS3.1,microSD:최대1TB,5G NR,LTE-A Cat.19,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1,200만화소+1,200만화소+800만화소","전면:3,200만화소",동영상:4K@60fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,,○,○,,,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),,,,빅스비,삼성페이,,IP68,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전: 최대15W,,가로:74.5mm,세로:159.8mm,두께:8.4mm,무게:190g
다나와,갤럭시 S20 Plus,SM-G986,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,가개통/중고,,17.02cm(6.7인치),D-AMOLED,3200x1440,525ppi,120Hz,20:09,90.50%,,,HDR10+,스냅드래곤865,옥타(8)코어,2.84GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:12GB,내장:256GB,UFS3.0,microSD:최대1TB,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:6,400만화소+1,200만화소+1,200만화소+30만화소","전면:1,000만화소",동영상:8K@24fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,,,○,○,,,○,,,○,○,○,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),얼굴인식,,,빅스비,삼성페이,,IP68,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전: 최대15W,,가로:73.7mm,세로:161.9mm,두께:7.8mm,무게:188g
다나와,갤럭시 S20 울트라,SM-G988,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,가개통/중고,,17.53cm(6.9인치),D-AMOLED,3200x1440,511ppi,120Hz,20:09,89.90%,,,HDR10+,스냅드래곤865,옥타(8)코어,2.84GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:12GB,내장:256GB,UFS3.0,microSD:최대1TB,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1억800만화소+4,800만화소+1,200만화소+30만화소","전면:4,000만화소",동영상:8K@24fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,,,○,○,,,○,,,○,○,○,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),얼굴인식,,,빅스비,삼성페이,,IP68,,USB타입C,"5,000mAh",,,배터리일체형,최대45W,USB PD3.0,Qi무선충전: 최대15W,,가로:76.0mm,세로:166.9mm,두께:8.8mm,무게:222g
다나와,갤럭시 A31,SM-A315,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,공기계-새제품,,16.25cm(6.4인치),S-AMOLED,2400x1080,411ppi,60Hz,20:09,84.90%,,,,미디어텍MT6768,옥타(8)코어,2.0GHz+1.7GHz,Mali G52,,,,램:4GB,내장:64GB,,microSD:최대512GB,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:4,800만화소+800만화소+500만화소+500만화소","전면:2,000만화소","동영상:1080p(FHD),30fps",,,,,F2.0,,,,○,○,,,,,○,,,○,,,3.5mm,스피커:모노(1개),,,지문인식(온스크린),,,,,삼성페이,,,,USB타입C,"5,000mAh",,,배터리일체형,최대15W,고속충전지원,,,가로:73.1mm,세로:159.3mm,두께:8.6mm,무게:186g
다나와,갤럭시 A51,SM-A516,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,공기계-새제품,,16.51cm(6.5인치),S-AMOLED,2400x1080,405ppi,60Hz,20:09,87.20%,,,,엑시노스980,옥타(8)코어,2.2GHz+1.8GHz,Mali G76,,,,램:6GB,내장:128GB,UFS2.0,microSD:최대1TB,5G NR,LTE-A Cat.16,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:4,800만화소+1,200만화소+500만화소+500만화소","전면:3,200만화소",동영상:4k@30fps,,,,,F2.0,,전자식손떨림보정(EIS),○,○,○,,,,,○,,,○,,,3.5mm,스피커:모노(1개),,,지문인식(온스크린),,,,,삼성페이,,,,USB타입C,"4,500mAh",,,배터리일체형,최대15W,고속충전지원,,,가로:73.6mm,세로:158.9mm,두께:8.7mm,무게:187g
다나와,갤럭시 A퀀텀,SM-A716,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,통신사가입-SKT,,17.02cm(6.7인치),S-AMOLED,2400x1080,393ppi,60Hz,20:09,88.30%,,,,엑시노스980,옥타(8)코어,2.2GHz+1.8GHz,Mali G76,,,,램:8GB,내장:128GB,UFS2.1,MicroSD,5G NR,LTE-A Cat.16,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:6,400만화소+1,200만화소+500만화소+500만화소","전면:3,200만화소","동영상:2160p(UHD),30fps",,,,,F1.8,,전자식손떨림보정(EIS),,,,,,,,,,,,,,3.5mm,스피커:모노(1개),,,지문인식(온스크린),,,,,,,,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,고속충전지원,,,가로:75.5mm,세로:162.5mm,두께:8.1mm,무게:185g
다나와,갤럭시S20 FE,SM-G781,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,공기계-새제품,,16.51cm(6.5인치),S-AMOLED,2400x1080,407ppi,120Hz,20:09,84.80%,,,HDR10+,스냅드래곤865,옥타(8)코어,2.84GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:6GB,내장:128GB,UFS3.1,microSD:최대1TB,5G NR,LTE-A Cat.19,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1,200만화소+1,200만화소+800만화소","전면:3,200만화소",동영상:4K@60fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,,○,○,,,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),,,,빅스비,삼성페이,,IP68,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전: 최대15W,,가로:74.5mm,세로:159.8mm,두께:8.4mm,무게:190g
다나와,갤럭시노트20,SM-N981,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,공기계-새제품,,17.53cm(6.9인치),D-AMOLED,3088x1440,496ppi,120Hz,19.3:9,91.70%,,,HDR10+,스냅드래곤865+,옥타(8)코어,3.0GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:12GB,내장:256GB,UFS3.1,microSD:최대1TB,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1억800만화소+1,200만화소+1,200만화소","전면:1,000만화소",동영상:8K@24fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,,○,○,,○,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),,,,빅스비,삼성페이,4096단계 필압,IP68,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전,,가로:77.2mm,세로:164.8mm,두께:8.1mm,무게:208g
다나와,갤럭시노트20 울트라,SM-N986,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,공기계-새제품,,17.53cm(6.9인치),D-AMOLED,3088x1440,496ppi,120Hz,19.3:9,91.70%,,,HDR10+,스냅드래곤865+,옥타(8)코어,3.0GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:12GB,내장:256GB,UFS3.1,microSD:최대1TB,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1억800만화소+1,200만화소+1,200만화소","전면:1,000만화소",동영상:8K@24fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,,○,○,,○,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),,,,빅스비,삼성페이,4096단계 필압,IP68,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전,,가로:77.2mm,세로:164.8mm,두께:8.1mm,무게:208g
다나와,갤럭시 A10e,SM-A102,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,공기계-새제품,,14.80cm(5.83인치),PLS-LCD,1560x720,295ppi,60Hz,19.5:9,81.40%,,,,엑시노스7884,옥타(8)코어,1.6GHz+1.35GHz,Mali G71,,,,램:2GB,내장:32GB,,microSD:최대512GB,,LTE-A Cat.12,802.11 b/g/n,블루투스v5.0,,나노유심,,,후면:800만화소,전면:800만화소,"동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,,,○,,,○,,,3.5mm,스피커:모노(1개),,,,,,,,,,,,USB타입C,"3,000mAh",,,배터리일체형,,,,,가로:69.6mm,세로:147.3mm,두께:8.4mm,무게:141g
다나와,갤럭시 지오,SHW-M290,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드2.3 진저브레드,가개통/중고,,7.87cm(3.1인치),LCD,480x320,,,,,,,,,싱글(1)코어,0.8GHz,,,,,,,eMMC,MicroSD,,3G,,블루투스v3.0,,,,,후면:300~499만화소,,,,,,,,,,,,,,,,,,,,,,,3.5mm,,,,,,,,,,,,,,"1,000~1,999mAh",,,배터리탈착형,,,,,,,두께:10mm~,무게:100~150g
다나와,갤럭시 A10,SM-A105,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,가개통/중고,,15.75cm(6.2인치),IPS-LCD,1520x720,271ppi,60Hz,19:09,81.60%,,,,엑시노스7884,옥타(8)코어,1.6GHz+1.35GHz,Mali G71,,,,램:2GB,내장:32GB,,microSD:최대512GB,,LTE-A Cat.12,802.11 b/g/n,블루투스v5.0,,나노유심,,,"후면:1,300만화소",전면:500만화소,"동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,,,○,,,,,,3.5mm,스피커:모노(1개),,,,얼굴인식,,,,,,,,마이크로5핀,"3,400mAh",,,배터리일체형,,,,,가로:75.8mm,세로:155.6mm,두께:8.1mm,무게:168g
다나와,갤럭시 A21s,SM-A217,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,해외구매-새제품,,16.51cm(6.5인치),TFT-LCD,1600x720,270ppi,60Hz,20:09,82.80%,,,,엑시노스850,옥타(8)코어,2.0GHz+2.0GHz,Mali G52,,,,램:4GB,내장:64GB,eMMC5.1,MicroSD,,LTE-A,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,듀얼유심지원,,"후면:4,800만화소+800만화소+200만화소+200만화소","전면:1,300만화소","동영상:1080p(FHD),30fps",,,,,F2.0,,,,○,○,,,,,○,,,○,,,3.5mm,스피커:모노(1개),,,지문인식(후면),,,,,,,,,USB타입C,"5,000mAh",,,배터리일체형,최대15W,고속충전지원,,,가로:75.3mm,세로:163.7mm,두께:8.9mm,무게:192g
다나와,갤럭시 A7 2017,SM-A720,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드6.0 마쉬멜로우,가개통/중고,,14.47cm(5.7인치),AMOLED,1920x1080,386ppi,,16:09,82.80%,,,,엑시노스7 7880,옥타(8)코어,1.9GHz,Mali T830,,,,램:3GB,내장:32GB,eMMC,microSD:최대256GB,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v4.2,,나노유심,,,"후면:1,600만화소","전면:1,600만화소","동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:모노(1개),,,지문인식,,,,,삼성페이,,IP68,,USB타입C,"3,600mAh",,,배터리일체형,,,,,가로:77.6mm,세로:156.8mm,두께:7.9mm,무게:186g
다나와,갤럭시 폴더2,SM-G165,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드6.0 마쉬멜로우,공기계-새제품,,9.65cm(3.8인치),LCD,800x480,245ppi,,5:03,70.90%,,,,스냅드래곤425,쿼드(4)코어,1.4GHz,Adreno 308,,,,램:2GB,내장:32GB,eMMC,microSD:최대256GB,,LTE Cat.4,802.11 b/g/n,블루투스v4.2,,나노유심,,,후면:800만화소,전면:500만화소,"동영상:1080p(FHD),30fps",,,,,,,,,○,,,,,,○,,,,,,3.5mm,스피커:모노(1개),,,,,,,,,,,,마이크로5핀,"1,950mAh",,,배터리탈착형,,,,,가로:60.2mm,세로:122mm,두께:16.1mm,무게:164g
다나와,갤럭시 M20,SM-M205,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,공기계-새제품,,16.00cm(6.3인치),PLS-LCD,2340x1080,409ppi,60Hz,19.5:9,83.60%,,,,엑시노스7904,옥타(8)코어,1.8GHz+1.8GHz,Mali G71,,,,램:3GB,내장:32GB,,MicroSD,,LTE-A Cat.12,802.11 b/g/n,블루투스v5.0,,나노유심,,,"후면:1,300만화소+500만화소",전면:800만화소,"동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,,,○,,,,,,3.5mm,스피커:모노(1개),,,지문인식(후면),얼굴인식,,,,,,,,USB타입C,"5,000mAh",,,배터리일체형,최대15W,,,,가로:74.5mm,세로:156.4mm,두께:8.8mm,무게:186g
다나와,갤럭시 네오,SHW-M220,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,,가개통/중고,,,,,,,,,,,,,,,,,,,,,eMMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5mm,,,,,,,,,,,,,,,,,배터리탈착형,,,,,,,,
다나와,갤럭시 Z 폴드2,SM-F916,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,공기계-새제품,,19.30cm(7.6인치),D-AMOLED,2208x1768,373ppi,120Hz,5:04,88.60%,,,HDR10+,스냅드래곤865+,옥타(8)코어,3.09GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:12GB,내장:256GB,UFS3.1,MicroSD 미지원,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1,200만화소+1,200만화소+1,200만화소","전면:1,000만화소",동영상:4K@60fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,○,,○,,,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(측면),,,,빅스비,삼성페이,,,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,고속충전지원,Qi무선충전: 최대11W,,가로:128.2mm,세로:159.2mm,두께:6.9mm,무게:282g
