,pl_id,pl_model_code,pl_name,star,market,write_id,upload_day,title,text
2,32,SM-A750,갤럭시 A7 2018,5,인터파크,kuen****,18.07.09.,진짜 싸게 잘샀어요,"정말 좋습니다 기대 이상 기본 10자 이상 작성시100P 즉시지급 이미지 등록시 100P 즉시 추가지급개당 상품 가격이 5,000원 이하 상품은 적립대상에서 제외되며,리뷰 포인트는 최초 1회 작성시에만 지급됩니다.같은 단어가 반복된 내용은 임의로 삭제되며, 지급된 포인트가 회수될 수 있습니다. 다른 고객님들에게 유용한 상품 리뷰를 작성해주세요."
3,32,SM-A750,갤럭시 A7 2018,5,인터파크,yang****,18.06.20.,갤a72017기변,다른것은 다좋으나 아무 사전 안내 없이  먼저온  택배상자에 기기가 없고 사은품이 먼저와서 짜증남 기기가 늦게도착 사전에 해피콜시 안내해주면 될껄 점심시간이라고 연락도 안받고 짜증제대로임 급하신분들은 대리점가서 하세요  시간 많으신분 여서 하셔도 무난하심. 그리고 담당자분 고객전화 좀 받아요 !
4,32,SM-A750,갤럭시 A7 2018,5,인터파크,w*d*****,19.11.21.,좋아요,배송두빠르고 상담해주시는분도 친절하시고
5,32,SM-A750,갤럭시 A7 2018,5,옥션,kyh5****,19.08.15.,싸게 잘 구매 했네요~~~,싸게 잘 구매 했네요~~~
6,32,SM-A750,갤럭시 A7 2018,4,11번가,dm******,19.08.14.,좋아요,"부모님 휴대폰 바꿔드리려고 주문했는데, 주문부터 개통까지 친절하게 응대해주셔서 너무 기분 좋았습니다. 감사합니다~"
7,32,SM-A750,갤럭시 A7 2018,5,인터파크,spri****,19.08.06.,최고에요,빠른배송에 친절하시고 폰또한 이상없이 잘왔어요..
8,32,SM-A750,갤럭시 A7 2018,5,인터파크,sh3*****,18.12.31.,만족합니다.,저렴한 가격에 아이도 만족하고 잘쓰고있어요 감사합니다. 
9,32,SM-A750,갤럭시 A7 2018,4,인터파크,or******,18.12.27.,추천,일처리 깔끔하시고 빠르네요.
10,32,SM-A750,갤럭시 A7 2018,5,,hee*****,18.12.14.,친절한 서비스에 감사드립니다상품도 좋습니다,친절한 서비스에 감사드립니다상품도 좋습니다
11,32,SM-A750,갤럭시 A7 2018,5,인터파크,park****,18.07.08.,정말 좋습니다,쓰던 폰들이 박살나서 이번에 하나 구매했어요. 잘 쓰겠습니다. 카메라도 좋네요.
12,32,SM-A750,갤럭시 A7 2018,5,인터파크,ghdt****,18.10.11.,아버지 사드렸는데 제품은 좋네요,부모님 핸드폰이 상태가 안좋아서 알아보다가 사드렸습니다. 배송이 조금 오래걸리긴 하였지만 핸드폰은 가성비가 좋아보이네요~
13,32,SM-A750,갤럭시 A7 2018,5,인터파크,rose****,18.04.08.,엄마 핸드폰 바꿔드렸어요.,여러날 고민하다가 기변해드렸어요. 큰폰이라 불편해하실까봐 걱정했는데 제꺼 노트5 랑 크기가 비슷합니다. 더크지도 않아요. 카메라 잘 나오고 전화잘되고 카톡하고 충분하네요. 좋아요.
14,32,SM-A750,갤럭시 A7 2018,5,인터파크,ea1*****,18.06.25.,좋아요~,저렴하게 구입했네요 골드라 깔끔하고 예뻐요 2년이상 잘쓰면 좋겠어요
15,32,SM-A750,갤럭시 A7 2018,5,인터파크,bune****,18.07.12.,굿,큰 문제 없이 잘 쓰고 있습니다. 감사합니다.
16,32,SM-A750,갤럭시 A7 2018,5,인터파크,sim*****,18.06.20.,배송과 상품 모두 만족,배송도 바르고 상품도 만족합니다.
17,32,SM-A750,갤럭시 A7 2018,5,인터파크,sim*****,18.06.20.,배송 및 상품 모두 만족,배송도 빠르고 상품도 만족합니다.
18,32,SM-A750,갤럭시 A7 2018,5,인터파크,gun*****,18.06.24.,너무 좋네요!,배송은 조금 늦었지만 해피콜도 친절하게 대응해주시고 제품도 마음에 듭니다!
19,32,SM-A750,갤럭시 A7 2018,5,인터파크,glor****,18.06.19.,10점 만점에 10점드립니다,10점만점에 10점드리고 싶습니다 누가 이름붙였는지 친절하게 해피콜 해주시고 마침 중복할인쿠폰받고 착한가격에 딸아이 인생제품을 좋은 제품으로 득템했습니다 번창하세요
20,32,SM-A750,갤럭시 A7 2018,5,인터파크,pjh*****,18.06.26.,ㄹ,ㅁㅅㅇㅅㅁㄹㄴㄹㄴㅅㅁㄹㅇㄹㅇㅇㄹㅁㅅㅁㅅㅁㅅ
21,32,SM-A750,갤럭시 A7 2018,4,옥션,770*****,19.08.06.,완존좋아요...배송도 빠르고 섭스상품도 괜찮고요..아...,완존좋아요...배송도 빠르고 섭스상품도 괜찮고요..아들이 좋아라합니다~^^많이파세요~~
22,32,SM-A750,갤럭시 A7 2018,5,SSG닷컴,sh******,19.03.08.,청구할인으로 저렴하게 구입했네,청구할인으로 저렴하게 구입했네요
1,33,SM-A520,갤럭시 A5 2017,4,인터파크,ohna****,18.05.30.,폰은 좋은데, 판매자님이 기프티콘 한달이 다 되도록 안보내주시네요..ㅠㅠ  그리고 폰은 성능 괜찮아요. 겜을 많이 하는것도 아니라서.. 카메라 기능들은 정말 맘에 들고 화소도 좋네요. 밝게 잘 찍혀요. 손떨림 기능 없지만 만족스럽네요~~ 기변이라 유심칩은 인터넷 찾아보고 가이드 출력해서 잘라 썼네요.  암튼 기프티콘 주세요~  
2,33,SM-A520,갤럭시 A5 2017,5,G마켓,hifi****,17.12.09.,다른데 보지마세요~~~~!!!!!!여기가 젤 싸요~~~~~!!!!!^^,왠만하면 댓글 잘 안적는데 프리미엄 상품평까지 적고 있습니다.^^갑자기 와이프 폰이 고장 나는 바람에 이리저리 알아보았는데결론은 제가 다니는 H기업 특판보다 여기가 더 싸요.^^처음 제가 잘몰라서 카카오톡으로 요금제 및 유심과 관련된 질문을 했는데 너무 친절히 응대해 주셔서 감동이었습니다.~^^하지만 감동은 여기서 끝이 아니었습니다.결제후 친절 목소리의 상담사가 해피콜을 주셔서 요금제 및 주의할점을 확인 시켜주시고 폰이 고장난걸 아시고 금요일 마감 시간이 다됐음에도 불구하고 토요일에 받을 수 있도록 빠른 일처리른 해주셔서 무한 신뢰가 가더라구요~^^하루 만에 우체국 택배로 받아봤는데요.뽁뽁이로 꼼꼼한 포장과 친절한 안내장이 있어서 어려움 없이등록했습니다. (필름 및 케이스 동봉)와이프가 너무 좋아합니다. 너무너무 감사드립니다.비록 비싼 폰은 아니지만 안내장에 끝까지 VIP로 모시겠다는 말에 다음부터 우리집 핸드폰 구입은 단골이 생겼네요~^^
3,33,SM-A520,갤럭시 A5 2017,5,G마켓,1212****,17.09.18.,싸고 빠르고 친절하네요^^,"원래 부터 이 기종을 하고 싶어서 싼곳을 찾다보니 여기로 왔네요.휴대폰을 바꾸려고 여러 업체를 전전했는데 이곳만한 곳이 없었네요.색상, 요금제등 요구사항도 다 들어주시고궁금한게 많아서 카톡으로 여러번 질문했는데 그것도 매번 친절하게 답변해주시구요. (카톡이 다 지워지는 바람에 캡쳐를 못해서 아쉽네요)기계도 문제없이 아주 빠른 배송으로 받았습니다. 개통도 요청후 2시간 이내에 바로 ?구요. 아 투명케이스랑 필름도 챙겨주셔서 바로 깨끗하게 사용할 수 있는 점도 좋았네요.덕분에 기분 좋게 기변 했네요^^  감사합니다!사진은 서치해서 올립니다. 블루투스 이어폰! 원해요!!ㅋㅋ"
4,33,SM-A520,갤럭시 A5 2017,5,인터파크,ive*****,17.07.04.,배송굿 가격굿 상품굿,"저는 가격높에 받고 사은품 이것저것 챙겨주는거 별로거든요.가장 저렴한 가격으로 산것 같아요.7월 물량확보땜에 늦어질 수도 있다고 하셨는데바로 담날 배송출발했다고 문자왔고, 그다음날 받았습니다.받자마자 개통요청하니 개통바로 해주셨구요.같이 보내주신 설명서대로 했더니 개통이 타란~요금제가 조금 비싸긴하지만.원래 하려던 요금제보다 만원 더 내는거라.6개월 유지하고 변경 가능한거 생각하면 큰 부담은 아닌듯.잘쓸께요~"
5,33,SM-A520,갤럭시 A5 2017,5,G마켓,seoc****,17.02.28.,가성비 우수한 제품입니다,시장 가격 보다 대략 10만원 정도는 저 렴 한 것 같 습니다 특 히 저렴한폰 임에도 불구하고 방수가 되고 삼성 페이가 된다는 점은 가희 최고의 선택인 듯 합니다 물 론 최고급 형을 지향 하시는 분은 빼고요 하지만 한 가지 많은 아쉬운 점이 있 습니다 무선 충전이 안 된다는 점은 정말로 아 쉽 습니다 무선 충전이 되는 것 만 포함한다면 s7 하고 비교를 해도 우리가 없 습니다 추가로 저는 블루 색상을 선택 했지만 대세가 블랙 이라니 색 상을 보지 않고 선택  저의 실수인 듯 합니다
6,33,SM-A520,갤럭시 A5 2017,5,인터파크,gun*****,17.07.26.,A52017초간단 사용기.,A5 정말 맘에 듭니다. 그립감도 좋았구요.유심칩 끼워넣고 전원 넣으니 드디어 개통이 되는군요..이것저것 다운받아보고 실행도시켜보기도하고...즉각즉각 반응해주네요. 성능만족...구매동기중의 하나였던 삼성페이...지문등록하고 카드등록하고..이제 써볼일만 남았는데 마트엘 한번가얄 것 같네요..^^
7,33,SM-A520,갤럭시 A5 2017,5,인터파크,im******,17.04.28.,배송 완전 빠르고 정말 좋습니다,제가 하나엠마켓라는 곳에서 주문신청햇다가 통신변경 신청서 양식 이메일만 일주일 넘게 기다리다가 기분만 상해서  주문 취소를 하고 이곳에 다시 주문햇는데요 주문하자 마자 바로 이메일로 신청서 받고 2일만에 스마트폰을 배송 받았어요  가격도 완전 저렴하고요 정말 좋아요
8,33,SM-A520,갤럭시 A5 2017,4,인터파크,cha*****,17.07.01.,가성비 좋은듯,"가성비는 좋은듯합니다. 프리미엄폰만 쓰다가 게임도 않하고 기능은 제대로 활용도 못하고 아까운것 같아서 샀는데 전체적인 면으로는 만족합니다. 다면 핸드폰이 조금 무겁네요,, 무게감이 확실히 느껴집니다. 감안하고 사용하시기 바랍니다. 후기쓰면 사은품 준다는데 모를 주시는지 기대합니다."
9,33,SM-A520,갤럭시 A5 2017,5,인터파크,hyuk****,17.08.08.,배송 굿 개통도 굿 제품 너무 맘에 들어요,배송도 빠르고 개통도 10분정도 걸린거 같습니다.원했던 제품 저렴한 가격에 구입해서 기분좋네요.개봉해보니 색깔도 아주 맘에 듭니다.단 뒷면이 너무 매끄러워서 미끄러지기 쉽네요.케이스 얼른 구입해서 끼워다녀야 할듯합니다.
10,33,SM-A520,갤럭시 A5 2017,5,인터파크,cwj*****,17.06.30.,저렴하게 잘 샀습니다좋아요,아이폰6를 쓰다 너무 잔고장도 많고 바꾸고 싶어저렴하고 최신폰을 찾다 보급형 삼성폰을 구입합니다.인터넷으로 구입하는거라 걱정을 많이 했는데 절차도 쉽고 좋아요.주문하고 서류 작성하고 바로 다음날 받았습니다.잘쓰겠습니다.
11,33,SM-A520,갤럭시 A5 2017,5,인터파크,lpg*****,17.02.09.,가성비는 정말 좋은 제품이네요.,여러군데를 서핑하다가 최종적으로 이곳에서 구매하였네요.잡다한 사은품을 없애고 가격을 낮춰서 부담도 줄이고 허접한 사은품 때문에 맘 상할 일이 없어서 더 좋은 것 같습니다.스펙 또한 프리미엄폰 못지 않게 빵빵해서 좋습니다.이 펀은 제가 사용하고 노트5도 한대 더 구매했는데 아이가 정말 좋아하더군요. 
12,33,SM-A520,갤럭시 A5 2017,5,인터파크,pbc9****,17.07.01.,휴대폰 구입 후기,우선 배송이 너무 빨라서 좋았습니다. 이틀 전 저녁에 시켰는데 거의 하루 반나절만에 휴대폰을 받을 수 있었고 동봉 상태도 잘 되어 있어서 완전 만족했습니다. 휴대폰 상태도 완전 새거인 상태였고 휴대폰 케이스와 필름까지 주셔서 너무 좋았습니다. 휴대폰 성능도 완전 만족하고 해피콜도 신속하게 이뤄져서 휴대폰을 수령하고 유심을 장착하자마자 바로 자유롭게 사용할 수 있어서 좋았습니다. 완전 투명하고 믿을 만한 인터넷 대리점이었습니다. 다른 분들에게 추천을 권합니다.
13,33,SM-A520,갤럭시 A5 2017,4,G마켓,hyun****,17.02.22.,[SKT 기기변경] 갤럭시A5 2017 (SM-A520S),● 장점 : 최신기술 사양의 갤럭시 보급폰. 괜찮은 기능들은 넣었다.● 단점 : 판매기간이 한달여 밖에 안되서 액세서리 구입이 제한적. 기능들은 좋으나 스피드등은 약간의 아쉬움.● 특징 : 기기값 완납폰(185일 경과후 요금제 변경可). 사은품인 케이스와 필름은 조잡하여 단차가 심각.
14,33,SM-A520,갤럭시 A5 2017,5,인터파크,kbha****,17.02.15.,기기변경 잘했습니다.,"갤럭시 A5 2017 의 스펙과 성능은 따로 언급할 필요는 없구요 ^^사실 블랙 스카이를 구매했었지만 배송문제로 블루 미스트로 변경해서 수령했어요.블루 미스트도 생각하고 있었던 색상이라 큰 불만은 없었고, 배송받고나서 개통까지는신속하고 깔끔하게 기기변경이 완료되었네요.대리점마다 제품의 재고확보량이 다르다는건 잘 알고 있어서 배송딜레이에 불만은 없었지만아쉬운건 여기 상품페이지에 언급을 해주셨으면 어떨까라는 아쉬움은 있네여 ^^사업 번창하세요 ^^"
15,33,SM-A520,갤럭시 A5 2017,5,인터파크,ue******,17.04.12.,감사합니다,저렴한 가격에 폰 잘 마련했습니다. 친구의 조언에 따라 이 모델을 택했는데 필요한 기능 잘 들어있고  좋은 것 같아요. 인터넷이라 좀 겁냈는데 깔끔하게 처리해 주셨습니다. ^^ 인터파크에서 쿠폰도 주셔서 저렴하게 마련했네요 ^^
16,33,SM-A520,갤럭시 A5 2017,5,인터파크,asd0****,17.06.30.,원하는 색상으로 안왔지만 만족합니다.,블랙이나 핑크를 원했는데 재고가 없고 휴대폰을 빨리 바꿔야하는 상황이라 블루로 했어요ㅎㅎㅎㅎ 근데 막상 보니까 블루도 이쁘네용ㅎㅎ 제가 지방에 살아서 그 다음날 왔는데 기다린 보람 있구요. 해피콜도 친절하시고 좋았어요~~ 많이 파세용!
17,33,SM-A520,갤럭시 A5 2017,5,인터파크,youn****,18.11.30.,조아요,조아조아조아조아요요
18,33,SM-A520,갤럭시 A5 2017,5,인터파크,blan****,18.06.02.,좋아요ㅇ근데케이스가 없어서 따로주문했네요,좋아요 잘 사용할께요 a5 2017좋아요
19,33,SM-A520,갤럭시 A5 2017,5,인터파크,beac****,18.07.29.,좋은가격으로 구매,아주 좋은 가격으로 적당한 성능의 핸드폰 교체할 수 있어 좋았습니다.. 상담도친절하게 넘  잘 처리해주시네요... 잘 쓰겠습니다..
20,33,SM-A520,갤럭시 A5 2017,5,인터파크,shin****,18.07.17.,정말 최고입니다.,이모님 j5초기 모델 사용 중이셨는데 맛이 가서 급하게 찾았는데 마침 딱  원하는게 가격 좋게 떠서 바로 구입했네요. 케이스랑 액정필름은 저녁에 따로 배송되었네요. 이모님이 정말 좋아하셔서 너무 좋습니다.
21,33,SM-A520,갤럭시 A5 2017,4,인터파크,buc*****,17.10.26.,잘 받았습니다. 다만...,"잘 받았습니다. 하지만 그 과정은 상당히 아쉬웠네요.   도중에 가입 신청서를 모두 작성했음에도 계속 걸려있는 배송 보류.   업체에서 먼저 연락이 온 것이 아니라 고객이 직접 찾아서 어떤 문제가 있는 지  확인해야 했습니다.   결국 보류가 걸려있던 원인은 기존에 있었던 결합 해지 여부를 가입시에 확인을  안했기 때문이라고 하는 데, 애초에 가입시에 이걸 확인했으면 진작 처리 되었을 껄 하는 생각이 드는 군요."
22,33,SM-A520,갤럭시 A5 2017,5,신세계몰,buzi****,17.04.13.,귀찮아서 동네 매장에서 살려다?,귀찮아서 동네 매장에서 살려다가 비싼요금제 6개월 써야된데서 않하고 인터넷 검색해서여기서 구입하게 ?는데 다른사이트에 비해 거의 5만원정도 할인받아서 저렴하게 구입한것 같네요배송도 빨리왔구요 리니지레볼루션도 돌려봤는데 렉없이 잘돌아갑니다.카메라도 맘에 들구요
23,33,SM-A520,갤럭시 A5 2017,3,인터파크,doro****,17.12.12.,좋네요,요금제 선택에따른 혜택이지만 싸게 잘 산듯해요..
24,33,SM-A520,갤럭시 A5 2017,5,인터파크,dudd****,17.11.11.,주문량이 많아서 개통 시간이 조금늦음,나머진 매우 굿 상품굿 친절설명굿 배리굿
25,33,SM-A520,갤럭시 A5 2017,5,신세계몰,ysm0****,17.03.26.,어머니가 쓰실려고 구매했어요. ,어머니가 쓰실려고 구매했어요. 깔끔하니 쓰기 좋아요
26,33,SM-A520,갤럭시 A5 2017,5,신세계몰,the*****,17.03.29.,개통까지친절했구요,후개통으로개통까지친절했구요후개통으로진행되서 너무편하게잘받았습니다
27,33,SM-A520,갤럭시 A5 2017,5,롯데홈쇼핑,law*****,17.02.03.,완전빠른배송감사합니다.,완전빠른배송감사합니다.
28,33,SM-A520,갤럭시 A5 2017,5,롯데홈쇼핑,fgg*****,17.11.14.,배송빠르네요 배송이빠름,배송빠르네요 배송이빠름
29,33,SM-A520,갤럭시 A5 2017,5,롯데홈쇼핑,ang*****,17.09.12.,만족합니다. 폰이 넘 예쁘고 좋아요~~^^,만족합니다. 폰이 넘 예쁘고 좋아요~~^^
1,34,SM-A810,갤럭시 A8 2016,5,인터파크,kjk*****,17.02.09.,기존폰 액정 파손으로 급하게 구매,2월3일낮에 택배도착....확인할 내용 있을경우에는 전화도오고 문자도 오는데...반대로 궁금한게 있어서 전화나 문자하면 아예 연결 안됨...언제 개통예정이라든가 알려줘야지...며칠내내 가지고 다닐수도없고....집에두고 출근....하루종일 외근다니면서 거래처와 연락주고 받으면서 업무를 보는데....운전중인데 7일 대낮 오후 1시반에 개통예정이라고 문자 온후 갑자기 전화 불통....낮부터 저녁 늦게까지 전화없이 살아봤습니까??? 집은 남양주.....김포에서 거래처 저녁접대....결국은 7일 저녁에 전화 연결....저렴한거 같아서 인터넷으로 처음구매(아내폰 포함)했는데....다음부터는 가격포기하더라도 집근처에서 눈으로 확인하고 구매해야겠어요....휴대폰 바꾸는게 공짜폰 적선하는것도 아니고...왜 변경하면서 당신들이거는 전화만 받아야 됩니까???그리고 기존에 사용하던 유심 가위로 잘라서 쓰니까 멀쩡한데....왜 크기 안맞아서 못쓴다고 구라칩니까? 잘라서 사용할경우 인식이 안될수도 있다고 안내한다면 이해하겠는데....그래서 유심 추가 구매한 사람이 한둘이 아닐텐데ㅜㅜ; 고속버스 택배로 보내려다 참았습니다....이런과정을 겪으니 폰이 좋은지 나쁜지도 모르겠고...일단 아무 감흥이 없습니다...연락온후 배송만 빨라서 8점 추천 드립니다...아니면 0점 올리려고 했는데....
2,34,SM-A810,갤럭시 A8 2016,5,인터파크,moku****,17.04.07.,가성비  킹왕짱!,폰주문하고... 개통까지... 그리 속?은건 없네요 단지 조금 느릴뿐 급하신분들은 조급증 걸립니다 여유를 갖고 가성비 혜택 보실분들 구매 하세요 판매자가 연락은 잘 안되지만 게시판에 문의하면 처리는 잘해줘서  나쁘진 않았어요
3,34,SM-A810,갤럭시 A8 2016,3,인터파크,ael*****,17.04.11.,배송빼고는 만족합니다,배송빼고는 만족합니다. 너무 오래기다린것만 빼면 완전 만족인데요.. 요새 새로나온폰 구입하면 요금제부터 폭탄이잖아요. 요금제도 적당하고 단말기대금도 완납이라 대만족입니다. 받고나서 개통해주셔서 그것도 만족이요~ 하나 더 주문했는데 역시 기다림의 연속이네요 ㅎ
4,34,SM-A810,갤럭시 A8 2016,5,인터파크,youl****,17.04.05.,잘받았습니다,"해피콜이나, 연락이 전혀되지 않는다는것은 조금 답답하긴 했지만. 배송도 빠르고, 기변인데도 불구하고 가격도 너무 착하고, 아빠해드렸는데, 사양대비 가격 너무 좋은듯합니다.아쉬운거는 해피콜이라도 주시면 좋았을텐데하는 아쉬움이 남네요... 아직  몇일안되서 지켜봐야할것같지만 튼튼했으면합니다.엄마랑 아빠 같은걸로 해드렸는데, 사이좋게 커플폰으로 잘쓰셨으면 좋겠습니다."
5,34,SM-A810,갤럭시 A8 2016,5,인터파크,sick****,17.04.18.,완전 좋아요,인터넷으로 결제하고 직접 방문해서 개통했습니다. 기존 핸드폰이 액정이 깨져서 보이지 않아서 개통이 혼자서는 어려울 듯 해서요. 인증번호도 받고 해야하거든요~~  암튼 이 가격에 도저히 구매할 수 없는데 잘 샀네요. 주변에서도 여기에서 핸드폰 바꿔야겠다고 했는데 품절이네요. ㅠㅠ 일반 대리점은 아니고 기업형 공동구매 회사인 듯 해요.  
6,34,SM-A810,갤럭시 A8 2016,5,인터파크,baes****,17.02.20.,좋아요~~,기기변경하기 쉽지않은데 저렴하게 잘 구입했어요~~ 성능도 좋고..색상도 이쁘고..아주 만족합니다~ 이전에 노트3 사용했는데 펜을 잘 사용하지 않아서 그전과 비교해거 불편함 없이 잘 사용하고 있습니다. 디자인도 더 얇고 좋네요~주문이 많았던지 배송이 좀 많이 늦어져서 불편했지만..그래도 기다린 보람이 있는 제품이었습니다. 잘 쓸께요~~
7,34,SM-A810,갤럭시 A8 2016,3,인터파크,ael*****,17.04.17.,재구매입니당,제꺼 샀다가 맘에 들어서 엄마꺼 시켰어요 ㅋㅋ 역시 마음에 드네요~~ 신청서 메일 온지 모르고 계속 기다리다 확인해보니 이미 와있더라구요..작성해서 보내고.. 바로 개통됐어요!! 폰 받고 나서 개통받으니 전화 끊길일도 없고 좋습니다!!
8,34,SM-A810,갤럭시 A8 2016,5,SSG닷컴,adam****,17.01.24.,기기변경에 낮은 요금제를 사용?,"기기변경에 낮은 요금제를 사용하는지라 저렴한가격에 휴대폰사는건 언감생심이었어요. 오프라인매장이나 티다이렉트 가격보다 저렴하게사서 기분좋아요! 비록 한번에 기기값이 빠져나간다는게 타격이크지만 분할납부나 일시불이나 그게 그거인지라 괜찮네요^^. 상담도 친절하게 잘 해주시고, 설명도 잘 해주셔서 좋았어요. 휴대폰 온라인구매 처음이여서 걱정이 많았는데 싹 사라졌습니다. 앞으로도 이렇게 구매해야겠어요. 설연휴를 앞두고있어서 늦게올까 전전긍긍했는데 하루뒤에 바로왔어요. 유심도 장착한 뒤 바로돼서 좋았어요. 감사합니다^^"
