,pl_id,pl_model_code,pl_name,star,market,write_id,upload_day,title,text,URL
0,187,X스크린,X Screen,4,하이마트쇼핑몰,m*s*****,21.01.17.,부모님 폰으로 구입했습니다. S21 ,"부모님 폰으로 구입했습니다. S21 발매를 기다릴까 하다가 그냥 구입했는데, 이번에 S21사전발매가 워낙 조건이 좋게 나와서 솔직히 좀 후회되더라고요. 사은품 등을 고려하면 가격 차이가 생각 보다 크지는 않기 때문에 기왕이면 최신폰으로 사는게 나을 수도 있습니다.겉보기 스펙에 비해 원가 절감을 위해 희생된 부분들이 꽤 있습니다.플래그쉽 같지만 플래그쉽이 아닌 그 무언가...하지만 그런 면을 차치하더라도 부모님이 쓰시기에는 뭐 차고도 넘치는 스펙이구요.실제로 아주 만족하시며 사용중 이십니다.특히 120hz의 디스플레이는 기계를 잘 모르시는 부모님조차 뭔가 부드럽고 잘 움직인다고 느끼시더군요.체감효과 짱입니다.21S만 아니었으면 별5개 줬을텐데 ^^;",https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,5,하이마트쇼핑몰,s*n*****,21.02.26.,"우선 빠른 배송 감사합니다
상품",우선 빠른 배송 감사합니다상품도 하자없는 좋은 물건이 왔네요 중학교 입학선물로 계속보다 s20이 적합 할것같아 자급제 폰으로 했네요요금 그대로 2만5천원으로 할수 있는게 자급제 폰 밖에 없더라구요 전 기계치라 대리점 가져가서 칩 바꾸고 정보도 다 옮겼어요 친절히 잘해 주시더라고요 ㅎ하이마트에서 믿고 구매할수 있어서 너무 좋아요,https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,5,삼성닷컴,이*우*****,21.01.15.,최근 스마트폰이 추가로 필요하여 구매 계획을 하게 됩니다~다양한 최신 전...,"최근 스마트폰이 추가로 필요하여 구매 계획을 하게 됩니다~
다양한 최신 전자제품을 사용하는 편이라 이번에도 타사 제품과 고민은 하였지만..
 그래도 폰은 역시 너도쓰고 나도쓰며 온가족이 사용하여 검증된 신뢰성 높은 갤럭시S 고고~
그래서 이번엔 처음으로 삼성닷컴에서 자급제폰을 주문해 보았는데..
 폰 하나도 삼성전자 본사 직원분이 직접 방문 전달해 주시더라고요~
일정도 잡아주시고 시간도 맞춰서 오시는 정성에 정말 감사했습니다^^
제가 폰 전달 받는거 보더니 초딩 아들녀석도 이번엔 나온 S21 직접받아보고싶다네요~~
 공인된 제품 퀄리티에 +  
 세심한 배려 서비스에 ++ 

p.s 아이x은 온라인주문하면 일반택배로..떨렁..주고갑니다..ㅎㅎ;;
 ",https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,5,주식회사 리플레이,buzz****,21.03.12.,안내된대로 몇시까지 구매하면 당일배송 되는건 아니네요. 안내된거 수정해야하지 않을까요...?당일배송이라해서 26일 주문 27일 받을 수 있을까 했는데 3월 2일 송장만 뽑고 3일에,안내된대로 몇시까지 구매하면 당일배송 되는건 아니네요. 안내된거 수정해야하지 않을까요...?당일배송이라해서 26일 주문 27일 받을 수 있을까 했는데 3월 2일 송장만 뽑고 3일에 발송해주셔서 4일에야 받았어요 연휴껴서 어쩔 수 없었지만 안내된 내용이 있으니 기분이 좋지는 않았습니다. 상품은 잘 받아서 쓰고 있어요 동생이 아주아주 만족해해요,https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,5,하이마트쇼핑몰,x*d*****,21.03.06.,카드 청구할인까지 하니까 인터넷,"카드 청구할인까지 하니까 인터넷 최저가랑 크게 차이가 없어 믿을만한 하이마트에서 구매했습니다. 여러가지 요금할인 등을 고민하다보니 자급제가 정답이네요. 쓰던 유심 꽂아서 부팅하니 바로 인식되며 문자가 오네요. 배송 하루만에 왔으며, 중학생 아들이 너무 좋아하네요. 적극 추천합니다.",https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,5,11번가,hi******,21.01.24.,최고예요,"장인어른 휴대폰이 갤럭시 A3 였었는데... 너무 느려지셔서 이번 기회에 s20fe로 바꿔드리려고 생각하고 찾던 중에 다행히 좋은 상품을 저렴하게 구하게 되었네요.. 장인어른도 무척 좋아하시고 마음에 드시네요.다만 사은품이 없는 것이 좀 아쉬웠지만 성능, 작동상태, 외형 등 이상 없이 작동되어 마음이 놓입니다. 많이 파세요!!",https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,5,하이마트쇼핑몰,p*t*****,20.10.30.,큰맘 먹고 중학교 입학 예정인 막,"큰맘 먹고 중학교 입학 예정인 막내 아이 폰으로 구매했습니다.아이가 너무 좋아하네요.충전기, 이어폰은 물론이고 보호필름도 붙여있고 젤리케이스도 함께 포함되어 있어, 악세사리 따로 구매할 필요 없이 바로 사용가능게 구성되어 만족감이 배가되었습니다.",https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,5,롯데홈쇼핑,haw*****,20.10.26.,최신 휴대폰을 아버지 효도선물로 구매하였습니다. 배...,"최신 휴대폰을 아버지 효도선물로 구매하였습니다. 배송이 택배업체가 아니어서 받을 때에 적잖히 당황했지만 받는데에는 큰 문제는 없었습니다. 단지 배송이 2일씩이나 걸리고 배송 진행을 알 수 없는건 아쉽네요.제품은 나름 마음에 듭니다. 스냅드래고 865를 탑재되어 속도는 빠르지만 램이 6GB는 좀 아쉽네요. 제품에 액정필름이 부착되어 있어서 필름 값은 절약할 수 있습니다. AKG이어폰이라지만 이어팁이 굴비 묶듯이 꼽혀있는 것도 그렇고, 충전기도 25W가 아닌 15W제품이 동봉된건 아쉽네요. 그래도 본체가 가격 대비해서 나름 괜찮은 선택이 아닐까 싶습니다.",https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,5,옥션,u*e*****,21.01.13.,4년 쓰던 갤럭시S6에서 벗어나 드디어 새 폰을 쓰게 ...,4년 쓰던 갤럭시S6에서 벗어나 드디어 새 폰을 쓰게 되는군요. 색이 푸른 색을 띄면서 별로 불편함이 없겠다 싶습니다. 다만 기본 투명케이스 기준으로 케이스가 빼내기 어렵고 소프트웨어 업데이트를 안 하면 터치가 가끔 엇나가는 걸 감안하고 쓰셔야 합니다.,https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,5,하이마트쇼핑몰,n*o*****,21.01.17.,그동안 지켜보왔던 제품이였는데 ,그동안 지켜보왔던 제품이였는데 카드할인이 사은품 타 사이트보다 10만원정도 저렴히 구매하였습니다아버님 폰으로 구매하였는데 역시 삼성폰은 자료 앱 옮기기가 쉬워요 ^^어머님폰도 바꿔드려야 하는데 목 ~~~빠지게 기다리는중 ㅋ,https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,1,삼성닷컴,박*홍*****,21.01.05.,1월2일 결제를 했는데 1월4일 2근무일이 지나도록 제품배송 단계로 안...,"1월2일 결제를 했는데 1월4일 2근무일이 지나도록 제품배송 단계로 안넘어가서 고객센터 전화했더니 전화연결도 어렵고 한참 기다리다 겨우 전화연결 해서 물어보니 알아보고 연락준다고 해서 기다리는데 연락을 안해주네요, 기다리다 답답해서 다시 연락해보니 그때서야 재고가 없어서 2~3일 기다려야 한다고 하고 그것도 확실하지가 않아서 언제까지 기다려야 하는지 답변 못해준다고 하는데, 돈만 받고 제품 안주는 행태가 삼성전자의 서비스 정신 맞나요? 동네 구멍가게도 물건 확보하고 판매할텐데요 참실망스럽습니다",https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,5,하이마트쇼핑몰,k*k*****,20.11.13.,벼르고오랜고민과함께구매후이틀,벼르고오랜고민과함께구매후이틀만에왔습니다.배송도착이란문자를받는과동시에기대감을안고기다리고있었습니다.몇시간후갑자기던진듯한큰쿵소리가나더군요혹시나해서바로현관문을열고보니역시나더군요.파손걱정과물건상태를확인해야했습니다.롯데택배문제있는거갔습니다.요새비대면이던지파업등택배직원분들힘드셔서이해할려고했습니다.하지만주의는주셔야겠습니다.상품개시는안했지만휴대폰같이약한제품문제생기면어떻하려는건지..답답한맘에적어봅니다.,https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,4,하이마트쇼핑몰,w*g*****,20.12.23.,기본할인+청구할인 포함하여 저렴,"기본할인+청구할인 포함하여 저렴하게 구입하여 가격은 만족합니다. 다만, 배송이 너무 느려 주문하고 받는데 까지 5일 걸렸네요... 의류전용TML 이란 곳에서만 4일을 머물러 있었던... (고객센터는 통화도 힘들고...) 제품은 만족합니다. 배송시간만 빼면 포장상태나 제품 상태 모두 만족합니다. 자급제라서 이것저것 지저분한 통신사 앱 없이 빠릿하게 잘 돌아가고 전반적으로 만족합니다. 배송시간이 옥에티긴 하지만 잘 받았기도 하고 제품도 썩 만족하니 괜찮네요. ",https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,5,하이마트쇼핑몰,l*e*****,20.12.18.,"재고가 부족할때 주문해서인지, ","재고가 부족할때 주문해서인지, 저의 경우는 일주일이상 기다렸다가 배송되었어요..네이비 색상도 좋고, 제품도 기대한 성능이라 좋네요..마침 제가 구매할때는 쿠폰에 카드할인도 좋아서 가격도 맘에들게 구매했어요..배송이나 포장은 하이마트답게 만족스럽습니다..",https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,5,11번가,14******,20.12.29.,최고예요,상품상태는 굿이다. 필름도 입혀주시고 젤커버도 씌워주셨다.다만 주문이후 상품의 가격변동이 되어 입고지연이 발생한 듯하다.  이후 운이 없게도 우체국에서도 실수를 해서 배송이 지연되어 워킹데이기준  6일. 휴일포함10일걸려 받았다.불편할때마다 이 회사 전화문의는 신속.친절하게 응대해주셔서 감사하고 고마웠다,https://search.shopping.naver.com/catalog/24367934522?NaPm=ct%3Dkn9vbb5k%7Cci%3D8e018ab16eb42d27d904c215670ea2940e8cce5c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D0e925b50d1e6cf68b1ac458c89d18e7bb288aead
0,187,X스크린,X Screen,5,인터파크,n*j*****,20.12.18.,바송빠르고 최상이예요,"기존에 노트7 fe 로 알뜰요금제 lte사용하다가 폰이 늘어지고 용량이 부족해서 노트20 구매하게 되었어요. 자급제폰으오 계속 lte요금제 사용하니 좋구요, 유심도 그대로 써도 되어서 좋구 개봉된 폰이어서 조금은 걱정 했지만 상태 최상이고 앞면이 액정스티커 붙여짐 상태여서 걱정을 크게 할 필요가 없었네요. 다만 폰 자체 이어폰 방식이 익숙치 않아서 다른 이어폰과 호환이 안되는 부분은 아쉽네요, 그래도 좋은가격에 사서 만족합니다.",https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,4,삼성닷컴,이*현*****,20.09.12.,갤럭시 노트20 5G 자급제,"8월말 접어들때 주문해서 하루만에 배송 받았어요~ 배터리, 성능 , 다 좋지만 s펜은 정말 짱이네요~~!!! 근데 자급제 폰이라 그런건지.. 가끔 전화가 안들어올때가 있어요..ㅠ 지인들이 알려주셨거든요.. 고객의 사정으로 없는번호라고..;; 이런적 단 한번도 없었는데 이번에 자급제 폰으로 바꾸고서 그러네요.. 글고 스마트 스위치로 연결해서 파일이동시키는 도중 전화번호가 엉킨거 빼곤.. 불편함 없이 신랑이랑 잘 쓰고있어요~~ 아 사은품으로 받은 버즈가 위치찾기 할때 나는소리가 새소리던데 너무 작고, 왼쪽버튼 오른쪽 버튼을 반대로( L ,R) 인식하며, 소리가 아예 안날때도 있어요.. 왜그럴까요.. 고장난제품을 보내주신건 아니시겠죠..ㅠ 흑흑",https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,5,인터파크,k*f*****,20.11.07.,자급제폰 좋아요,배송상태가 좋았습니다 기본적으로 포장 상태 와 갤럭시 노트 20 포장 패키지가 멋지게 되어 있네요  작은 차이지만 너무 큰 디스플레이는 부담스러워서 노트 20으로 선택했습니다 미스틱 브론즈 컬러가 실제로 더 예쁜 듯 노트20울트라 vs노트20  그리고 자급제폰이 처음이라 어디서 구매해야 하는지 고민했지만 노트20을 선택하길 잘한것같아요!  이전 톤보다 더 커졌음에도 그립감은 더 좋네요,https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,5,인터파크,a*j*****,20.10.27.,폰 잘 받았어요,자급제 폰 처음 구입이고 전시용이라 어떨지 걱정반 기대반으로 주문했는데 깨끗한 폰이라 일단 안심이 되었네요. 폰 받고 유심 끼우고 전원 껐다켜주니 바로 인식이 되네요. 삼성 스위치? 통해 사용하던 앱이랑 정보들 가져와서 사용하니 아주 편합니다.  다만 폰 구성품에 들어있는게 다라 그동안 폰 구입하면서 서비스로 받았던 기타의 것들이 없어 살짝 실망이.. 뭐 이건 자급제폰 구입이 처음이라 그렇겠죠.,https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,5,인터파크,w*n*****,21.01.24.,배송 품질 모두최고예오,배송빠르고(주문즉시 발송해주심) 받은 상품도 정말 좋아요. 외관상 스크래치 하나도 없이 깨끗했고 필름도 기본으로 붙어있네요. 다만 이틀 사용해보니 무려 노트5에서 넘어온건데도 키보드 입력시 좀 느리게 인식되어서 손가락을 천천히 쓰게되고 램이 그닥 빠른 느낌은 별로 없네요. 물론 원시시대에서 넘어온거라 폰 자체의 기본 기능들은 신세계나 다름없습니다.,https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,5,옥션,h*d*****,21.01.08.,노트20울트라 배송도 엄청나게 빨리왔네요. 요즘 코로나...,"노트20울트라 배송도 엄청나게 빨리왔네요.요즘 코로나 때문에 2-3일 정도 예상했는데 하루만에 왔고요, 개인적인 일때문에 하루뒤 개통컴퓨존 홈피에서 컴퓨터 부품들을 구매해 왔던터라컴퓨존 이름이 뜨길래  믿고 이곳에서 자급제폰을 구매했네요. 개통하고 이것저것 깔고 이제야 글 남깁니다. 속도 성능 모두 만족합니다.",https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,4,삼성인증파트너 쇼마젠시,0blu****,20.09.18.,울트라 아니고 일반 노트 입니다.사진 무쟈게 잘나와서 좋습니다.노트20으로 찍은 애완새우~! 동영상도 잘 나옵니다.별4개 준이유는 엘지 v20 사용하다가 왔는데 사용상의 불편함이 ,"울트라 아니고 일반 노트 입니다.사진 무쟈게 잘나와서 좋습니다.노트20으로 찍은 애완새우~! 동영상도 잘 나옵니다.별4개 준이유는 엘지 v20 사용하다가 왔는데 사용상의 불편함이 좀 있습니다.지문인식이 좀 느립니다. 위치도 좀 불편합니다.홈 화면 넘기는게 불편합니다.화면끄기가 불편합니다.(엘지는 화면 톡톡치면 꺼짐)휴대폰 오래 쓰신분은 빨리 바꾸세요 인터넷,게임등등 무쟈게 빠릅니다.",https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,5,옥션,k*0*****,21.02.25.,상품은 2틀만에 도착. 배송기사님한테 경비실배송 요청했...,상품은 2틀만에 도착. 배송기사님한테 경비실배송 요청했는데 문앞에 두고 가셨네요ㅎ. 근데 유심 분리핀이 없네요. 쪼꼬만 빈 박스가 있던데...그박스인지는 모르겠으나 빈박스ㅋ. 그래서 근처 대리점 가서 유심을 새로 구매하느라 오늘 개통하였습니다. 새제품. 빠른배송. 문의에 대한 친절하고 빠른 판매자 답변. 모두 맘에 듭니다. 번창하세요~잘 쓰겠습니다~~,https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,5,옥션,p*p*****,20.11.27.,후기가 하나도 없어서 고민하다가 이거 파는 회사평이 좋...,후기가 하나도 없어서 고민하다가 이거 파는 회사평이 좋길래 물어보고 샀습니다. 직원분들 정말 많이 친절해요 출고도 완전 빨라요. 후후에는 광고라고 위험하다고 등록되어 있는데 왜그런지는 모르겠네요. 무튼 저는 정말 만족합니다. 삼성보다는 3만원 싸게 삼성혜택 다 고스란히 받았습니다. 많이 파세요.,https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,5,인터파크,p*n*****,20.11.29.,제품상태가 ss급이예요,"제품상태는 ss급입니다. 다만 전 후면면에 붙어 있던 필름은 제거되고 옵니다. 어짜피 강화유리필름을 붙여야하면 전면필름은 제거되어야 하고, 또 휴대폰 커버는 해야하니 상관없는 듯합니다. 참고하시기 바라고, 자급제폰으로 싸게 잘 산듯해요.",https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,4,폰이요,book****,20.11.17.,"제품은 좋습니다 오랜만에 휴대폰 바꾸니 확실히 빠르네요. S펜을 업무할 때 워낙 잘 써서 이번에도 노트시리즈로 구입했는데 탁월한 선택이었던 것 같습니다. 다만, 옵션선택한 제품이 ","제품은 좋습니다 오랜만에 휴대폰 바꾸니 확실히 빠르네요. S펜을 업무할 때 워낙 잘 써서 이번에도 노트시리즈로 구입했는데 탁월한 선택이었던 것 같습니다. 다만, 옵션선택한 제품이 없어서 연락을 주시는게 저녁 7시 넘어서는 조금 아닌 것 같아요. 점심때라도 연락을 주셨으면 바로 변경해서 빨리 배송을  받아봤을텐데, 출장때문에 온 숙박업소에서 배송을 받아야 했기때문에 그 부분은 더욱 아쉽네요.",https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,3,인터파크,g*g*****,20.10.28.,완전 기분좋게 깨끗한건 아니네요,휴대폰 카메라에 안쪽에 티가 하나 붙어있었네요 휴대폰 외관에는 스티커 제거 되고케이스는 여기저기 다녀온 티가나고하지만티가 있어도 사진찍는데 전혀 지장없고어차피뭐 드러워지는거니까그려려니 하고 쓰네요티하나 붙어서 여기저기 마니 거쳐온듯,https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,5,삼성닷컴,최*철*****,20.09.27.,갤럭시 노트20 5G 자급제,"좋네요. 잘 사용 중입니다. 아이폰만 사용 해 왔는데, 노트20으로 갈아타고 느낀 점은 미래의 기술이 집약 된 폰이라는 것이었습니다. IOS 와 안드로이드 OS 둘 다 경험 해 보니 갤럭시 노트20이 사용자 UI를 더 잘 고려하고 있네요. 여튼 맘에들고 잘 사용하고 있습니다.",https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,1,삼성닷컴,안*향*****,20.09.01.,기타,삼성닷컴에서 구매했습니다. 일단 설명서를 주지않아서 당황했습니다. 단말기가 출처가 중요한계 아니라~ 저는 구매처가 중요하다고 생각합니다. 이런식으로 판매를 하면 안된다고 생각 드네요. 저도 처음으로 구매한 소비자입니다.~ 어떻게 사용밥법도 모르는 소비자로써 안된다고 생각이 듭니다 상자 하나 전달하고 갔습니다. ㅠㅠ 달랑 상자하나~~ 뭐지!~~~ ㅠㅠ 설명서도 없죠!,https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,5,폰이요,guse****,21.01.22.,배송 빠르고 새제품 이네여,배송 빠르고 새제품 이네여,https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,5,폰이요,over****,21.03.28.,네이버 포인트까지 챙겨가며 저렴히 구입했어요전화했을때 바로 출고해주시고 제품도 만족합니다 ^^,네이버 포인트까지 챙겨가며 저렴히 구입했어요전화했을때 바로 출고해주시고 제품도 만족합니다 ^^,https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,5,폰이요,jihu****,21.01.26.,배송도 안전하고 빠르게 왔어요. 자급제 신품 확인 이상없고 좋아요,배송도 안전하고 빠르게 왔어요. 자급제 신품 확인 이상없고 좋아요,https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,5,삼성모바일파트너 코잇,kcs1****,21.03.23.,여기 좋아서 여기서 둘다 샀어요! 둘다 작동 잘되는 거 같아요 저렴하고 빠르게 잘 받았습니다,여기 좋아서 여기서 둘다 샀어요! 둘다 작동 잘되는 거 같아요 저렴하고 빠르게 잘 받았습니다,https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
0,187,X스크린,X Screen,5,삼성닷컴,오*******,21.03.08.,신랑핸드폰이 넘 오래돼서 바꿔졌어요~예전부터 노트만 써서 그런...,신랑핸드폰이 넘 오래돼서 바꿔졌어요~예전부터 노트만 써서 그런지 노트만 찾네요~신상품이라 그런지 기능과 스펙이 좋습니다..아주 만족해하니 저도 기뻐요~강추천합니다~,https://search.shopping.naver.com/catalog/23716087490?NaPm=ct%3Dkn9vbcp4%7Cci%3Dd72e617771d686f76c4f231da0d7920ac74cef96%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D000473d2f7b40d4c69a7ec21c748ae05f87d7e28
