,pl_id,pl_model_code,pl_name,star,market,write_id,upload_day,title,text
11,91,SM-N910,갤럭시노트4,5,롯데홈쇼핑,jjom****,16.04.11.,하루만에 받았습니다.요금제 비싼거안하고도 카드할인받...,하루만에 받았습니다.요금제 비싼거안하고도 카드할인받으니 가격도 만족합니다.
12,91,SM-N910,갤럭시노트4,4,옥션,yu5*****,16.01.07.,노트4,가격만족도/성능/사용편의성 등 : 상태/배송 : 그 외 도움이 될 만한 사용후기 : 2개월만 참을걸 지금 지윈금 최고네 옥션 안드로이드 앱으로 작성
13,91,SM-N910,갤럭시노트4,5,롯데홈쇼핑,joji****,16.03.08.,매장에서 직접수령하여 몇일동안 이상없이 잘쓰고 있네...,매장에서 직접수령하여 몇일동안 이상없이 잘쓰고 있네요 ^^
14,91,SM-N910,갤럭시노트4,5,롯데홈쇼핑,godi****,16.01.29.,여기저기 재고 없다 하는데 구매할수 있어 좋네요.,여기저기 재고 없다 하는데 구매할수 있어 좋네요.
15,91,SM-N910,갤럭시노트4,5,롯데홈쇼핑,sinw****,15.11.21.,빠른 배송 착한 가격 좋은 제품 푸짐한 사은품 잘 ...,빠른 배송 착한 가격 좋은 제품 푸짐한 사은품 잘 구매한거같아요..
16,91,SM-N910,갤럭시노트4,4,G마켓,ksi1****,15.10.03.,핸드폰 신청 하루만에 받았네요,바이몰 추천 합니다 일단 너무 친절 합니다
17,91,SM-N910,갤럭시노트4,5,신세계몰,aqua****,15.07.18.,빠른 배송 엄청 마음에 듭니다.,빠른 배송 엄청 마음에 듭니다.오후에 신청했는데 다음날 도착했네요..가격도 저렴하고 다른분들께 적극 추천 드립니다.
18,91,SM-N910,갤럭시노트4,5,신세계몰,kds1****,15.07.18.,다른곳보다 저렴하게 구입했습니,다른곳보다 저렴하게 구입했습니다....
19,91,SM-N910,갤럭시노트4,5,신세계몰,love****,15.07.11.,빠르게 도착 했어요 잘 사용중입,빠르게 도착 했어요 잘 사용중입니다
20,91,SM-N910,갤럭시노트4,5,SSG닷컴,hwan****,15.07.19.,배송 빠르고 친절한 설명 감사합,배송 빠르고 친절한 설명 감사합니다잘 사용할께요늦은 상품평 죄송합니다.
21,91,SM-N910,갤럭시노트4,5,인터파크,arch****,16.08.11.,싸게 잘샀어요 좋아요,싸게 잘샀어요 좋아요싸게 잘샀어요 좋아요싸게 잘샀어요 좋아요싸게 잘샀어요 좋아요싸게 잘샀어요 좋아요싸게 잘샀어요 좋아요
22,91,SM-N910,갤럭시노트4,5,11번가,sj******,16.05.07.,너무마음에듭니다.적극추천합니다.,잘 산거 같네요. 아주 만족스럽습니다
23,91,SM-N910,갤럭시노트4,5,인터파크,car*****,15.11.24.,빠른배송서비스에 만족합니다.,빠른배송서비스에 만족합니다.
24,91,SM-N910,갤럭시노트4,5,롯데홈쇼핑,robi****,15.10.20.,잘 쓸게요~~ 일시불 결제되고 좋네요,잘 쓸게요~~ 일시불 결제되고 좋네요
25,91,SM-N910,갤럭시노트4,5,신세계몰,arju****,15.09.28.,좋은 가격으로 잘 샀음 며칠 후 ,좋은 가격으로 잘 샀음 며칠 후 노트5가 나온건 비밀 
26,91,SM-N910,갤럭시노트4,5,롯데홈쇼핑,froz****,16.02.17.,잘받았습니다. 잘 쓸께요,잘받았습니다. 잘 쓸께요
27,91,SM-N910,갤럭시노트4,5,롯데홈쇼핑,ess*****,16.01.24.,판매자분 친절하시고 설명 배송 모두 대만족입니다....,판매자분 친절하시고 설명 배송 모두 대만족입니다.상품은 말할 것도 없구요. 최고입니다.
28,91,SM-N910,갤럭시노트4,5,인터파크,znm*****,15.11.02.,최고의 선택! 추천합니다.,최고의 선택! 추천합니다.
29,91,SM-N910,갤럭시노트4,4,11번가,ri******,15.03.19.,보호 필름이 안 붙어요,이쁘게 생겼는데 곡면에 보호 필름이 자꾸 떼어지네요 ㅠ
30,91,SM-N910,갤럭시노트4,5,11번가,hy******,16.04.25.,너무마음에듭니다.적극추천합니다.,저렴하게 잘구매했구요.. 사은품에 혹해서.. 근데 사은품으로 받은 패드 안쓰게 되네요. 일단 화질이 너무 떨어지공.. 배터리도 금방닳고.. 터치감도 별로이공.. 여기까지 사은품 후기?? ㅋㅋ 제품은 맘에 듭니다. 노트4보다 저렴하고..기능은 엣지가 플러스되고.. 잘쓸께요... 
31,91,SM-N910,갤럭시노트4,5,11번가,kf******,16.06.10.,너무마음에듭니다.적극추천합니다.,kytolkuogjkghjryuhjjhfhjtuioouyuiijghkjjgjkgjkggjkgjkgjkgjkgutgghkk 
32,91,SM-N910,갤럭시노트4,5,11번가,na******,16.05.05.,너무마음에듭니다.적극추천합니다.,오프라인 매장 보다 사은품은 빵빵하고 해피콜도 친절하시네요감사합니다
1,92,SM-N916,갤럭시노트4 S-LTE,1,11번가,le******,16.07.11.,정말너무하네요!,배송이 느리네요...   온라인 판매점 가격이야 다 거기서 거기고.. 공시지원금 자체지원금 거의 비슷하니 가격적인 면에서는 다른곳이랑 큰 차이없습니다.   개통해서 받는데 일단 cj대한통운 쓰니깐 배송이 느리네요.. 택배 거래처 바꿔야 할 듯..   개통해서 요금은 나가고 있는데 배송은 이틀걸리니... 기다리기 답답함   사은품으로 주는 케이스는 너무 허접함.. 쓰지도 못할거 싸구려 왜 주는지.. 차라리 안받은만 못함 기분만 상함   액정보호필름도 젤 싸구려로 주고 액정 크기에도 안맞음..   그냥 싸구려 제품들 안팔리는거 껴주네요..   배송도 느리고 사은품도 받아서 기분만 나쁘고 비추 
2,92,SM-N916,갤럭시노트4 S-LTE,1,11번가,ju******,16.06.14.,정말너무하네요!,좀억울해 몇 자적어요. 기변도 사은품 모두 지급이라 광고하고 해피콜때는 기본만 지급 되니 할려면 하고 맘에 안들면 말라는식 황당했네요.급히 주문해야되니 울며겨자 먹기로 주문하고.. 지원금 다른데랑 똑같이 적용하면서 더나은것도 없으면서 이따위 낚시성 광고에 현혹된 내 잘 못인거죠.기본사은품 몇개되지 않는거 하염없이 기다리고 있는 내가 한심하네요.언제 보내 주실려나요.기본사은품..ㅋ
3,92,SM-N916,갤럭시노트4 S-LTE,5,옥션,posy****,16.06.05.,잘쓰고있어요.,가격만족도/성능/사용편의성 등 : 굿 상태/배송 : 선개통후 25시간만에 배송완료 그 외 도움이 될 만한 사용후기 : 최저가라 만족이구요 발열이 조금 있지만 그외는 대만족이에요. 노트가 역시 좋네요.ㅎ 옥션 안드로이드 앱으로 작성
4,92,SM-N916,갤럭시노트4 S-LTE,5,롯데홈쇼핑,dj67****,15.10.29.,아들 폰 바꿔줬더니 좋아합니다.개통돼와서 먼저폰 유...,아들 폰 바꿔줬더니 좋아합니다.개통돼와서 먼저폰 유심 빼서 끼우고 전원 껐다 키니까 바로 되고 아주 간편합니다. 5는 배터리가 내장돼 불편하다고 4로 원해서 배터리 한개 더 사줘야겠어요. 필름도 두 장이고 맘에 안드는건 케이스라 케이스도 사려구요.ㅎㅎ
5,92,SM-N916,갤럭시노트4 S-LTE,5,SSG닷컴,duex****,15.07.18.,잘 받았습니다.휴대폰이 갑자기 ,잘 받았습니다.휴대폰이 갑자기 고장나는 바람에 A/S센타를 다녀왔는데 수리비용이 너무 많이 나와서 급하게 기변하게 되었네요.금요일 오전중에 신청하였고 토요일에 수령했습니다.판매자님의 잘못은 아니지만 충전기 킷이 없는지 몰랐네요.배터리도 노트4는 하나만 있는지 몰랐구요.구성품에 대한 부분만 본문에 기재되어 있다면 더 좋았을거 같습니다.
6,92,SM-N916,갤럭시노트4 S-LTE,5,인터파크,gcd*****,15.09.02.,신속 친절,갑자기 잘 쓰던 g2가 운명하여 급박하게 핸드폰을 바꾸게 되었습니다정말 저렴한 가격으로구매하였어요쿠폰 문제로 갑자기 취소했다가 다시  구매했는데귀찮으셨을텐데도 정말 친절하게 대해주셔서 감사합니다 강추입니다!!!
7,92,SM-N916,갤럭시노트4 S-LTE,5,신세계몰,ydc1****,15.07.14.,전체적으로는 가격면에서 괜찮은,"전체적으로는 가격면에서 괜찮은 조건이었으나,금요일 주문후 금요일 오후에 전화가 끊어지고월요일이 되어서야 배송된 부분 때문에 거의 3일을 전화없이 지내서 불편했음.또한, 금요일 결제하고 핸드폰도 못 받았는데토요일 바로 가격이 4만원 다운된 점도 배송지연때문에 더 납득할 수 없음.마지막으로 핸드폰 하나만 딸랑 보내고, 그 흔한보호필름 한장도 넣어주지 않은 것도 심히 유감스러움."
8,92,SM-N916,갤럭시노트4 S-LTE,5,G마켓,sayl****,16.05.23.,싸게 잘 샀네요,시중가보다 7만원정도  싸게 산거 같네요 잘산거 같습니다 많이 파세요  많이 파세요 파세요[G마켓 안드로이드 앱에서 작성]
9,92,SM-N916,갤럭시노트4 S-LTE,4,인터파크,ana*****,16.07.18.,노트 가격 싸고 만족합니다.,가격도 싸고 노트 5보다 원래 4쓰고 싶어서찾아보다가 샀는데여기가 가장 최저가였어요만족합니다.다음에도 이용할 일 있으면 또 보겠습니다.수고하세요
10,92,SM-N916,갤럭시노트4 S-LTE,5,11번가,un******,16.07.08.,너무마음에듭니다.적극추천합니다.,잘 쓰고 있어요. 근데 전에 쓰던 g3보다 딱히 좋은건 없네요
11,92,SM-N916,갤럭시노트4 S-LTE,5,롯데홈쇼핑,jjom****,16.04.11.,하루만에 받았습니다.요금제 비싼거안하고도 카드할인받...,하루만에 받았습니다.요금제 비싼거안하고도 카드할인받으니 가격도 만족합니다.
12,92,SM-N916,갤럭시노트4 S-LTE,4,옥션,yu5*****,16.01.07.,노트4,가격만족도/성능/사용편의성 등 : 상태/배송 : 그 외 도움이 될 만한 사용후기 : 2개월만 참을걸 지금 지윈금 최고네 옥션 안드로이드 앱으로 작성
13,92,SM-N916,갤럭시노트4 S-LTE,5,롯데홈쇼핑,joji****,16.03.08.,매장에서 직접수령하여 몇일동안 이상없이 잘쓰고 있네...,매장에서 직접수령하여 몇일동안 이상없이 잘쓰고 있네요 ^^
14,92,SM-N916,갤럭시노트4 S-LTE,5,롯데홈쇼핑,godi****,16.01.29.,여기저기 재고 없다 하는데 구매할수 있어 좋네요.,여기저기 재고 없다 하는데 구매할수 있어 좋네요.
15,92,SM-N916,갤럭시노트4 S-LTE,5,롯데홈쇼핑,sinw****,15.11.21.,빠른 배송 착한 가격 좋은 제품 푸짐한 사은품 잘 ...,빠른 배송 착한 가격 좋은 제품 푸짐한 사은품 잘 구매한거같아요..
16,92,SM-N916,갤럭시노트4 S-LTE,4,G마켓,ksi1****,15.10.03.,핸드폰 신청 하루만에 받았네요,바이몰 추천 합니다 일단 너무 친절 합니다
17,92,SM-N916,갤럭시노트4 S-LTE,5,신세계몰,aqua****,15.07.18.,빠른 배송 엄청 마음에 듭니다.,빠른 배송 엄청 마음에 듭니다.오후에 신청했는데 다음날 도착했네요..가격도 저렴하고 다른분들께 적극 추천 드립니다.
18,92,SM-N916,갤럭시노트4 S-LTE,5,신세계몰,kds1****,15.07.18.,다른곳보다 저렴하게 구입했습니,다른곳보다 저렴하게 구입했습니다....
19,92,SM-N916,갤럭시노트4 S-LTE,5,신세계몰,love****,15.07.11.,빠르게 도착 했어요 잘 사용중입,빠르게 도착 했어요 잘 사용중입니다
20,92,SM-N916,갤럭시노트4 S-LTE,5,SSG닷컴,hwan****,15.07.19.,배송 빠르고 친절한 설명 감사합,배송 빠르고 친절한 설명 감사합니다잘 사용할께요늦은 상품평 죄송합니다.
21,92,SM-N916,갤럭시노트4 S-LTE,5,인터파크,arch****,16.08.11.,싸게 잘샀어요 좋아요,싸게 잘샀어요 좋아요싸게 잘샀어요 좋아요싸게 잘샀어요 좋아요싸게 잘샀어요 좋아요싸게 잘샀어요 좋아요싸게 잘샀어요 좋아요
22,92,SM-N916,갤럭시노트4 S-LTE,5,11번가,sj******,16.05.07.,너무마음에듭니다.적극추천합니다.,잘 산거 같네요. 아주 만족스럽습니다
23,92,SM-N916,갤럭시노트4 S-LTE,5,인터파크,car*****,15.11.24.,빠른배송서비스에 만족합니다.,빠른배송서비스에 만족합니다.
24,92,SM-N916,갤럭시노트4 S-LTE,5,롯데홈쇼핑,robi****,15.10.20.,잘 쓸게요~~ 일시불 결제되고 좋네요,잘 쓸게요~~ 일시불 결제되고 좋네요
25,92,SM-N916,갤럭시노트4 S-LTE,5,신세계몰,arju****,15.09.28.,좋은 가격으로 잘 샀음 며칠 후 ,좋은 가격으로 잘 샀음 며칠 후 노트5가 나온건 비밀 
1,93,SM-N915,갤럭시노트4 Edge,5,롯데홈쇼핑,froz****,16.02.17.,잘받았습니다. 잘 쓸께요,잘받았습니다. 잘 쓸께요
2,93,SM-N915,갤럭시노트4 Edge,5,롯데홈쇼핑,ess*****,16.01.24.,판매자분 친절하시고 설명 배송 모두 대만족입니다....,판매자분 친절하시고 설명 배송 모두 대만족입니다.상품은 말할 것도 없구요. 최고입니다.
3,93,SM-N915,갤럭시노트4 Edge,5,인터파크,znm*****,15.11.02.,최고의 선택! 추천합니다.,최고의 선택! 추천합니다.
4,93,SM-N915,갤럭시노트4 Edge,4,11번가,ri******,15.03.19.,보호 필름이 안 붙어요,이쁘게 생겼는데 곡면에 보호 필름이 자꾸 떼어지네요 ㅠ
5,93,SM-N915,갤럭시노트4 Edge,5,11번가,hy******,16.04.25.,너무마음에듭니다.적극추천합니다.,저렴하게 잘구매했구요.. 사은품에 혹해서.. 근데 사은품으로 받은 패드 안쓰게 되네요. 일단 화질이 너무 떨어지공.. 배터리도 금방닳고.. 터치감도 별로이공.. 여기까지 사은품 후기?? ㅋㅋ 제품은 맘에 듭니다. 노트4보다 저렴하고..기능은 엣지가 플러스되고.. 잘쓸께요... 
6,93,SM-N915,갤럭시노트4 Edge,5,11번가,kf******,16.06.10.,너무마음에듭니다.적극추천합니다.,kytolkuogjkghjryuhjjhfhjtuioouyuiijghkjjgjkgjkggjkgjkgjkgjkgutgghkk 
7,93,SM-N915,갤럭시노트4 Edge,5,11번가,na******,16.05.05.,너무마음에듭니다.적극추천합니다.,오프라인 매장 보다 사은품은 빵빵하고 해피콜도 친절하시네요감사합니다
1,97,SHV-E160,갤럭시노트,5,인터파크,n*j*****,20.12.18.,바송빠르고 최상이예요,"기존에 노트7 fe 로 알뜰요금제 lte사용하다가 폰이 늘어지고 용량이 부족해서 노트20 구매하게 되었어요. 자급제폰으오 계속 lte요금제 사용하니 좋구요, 유심도 그대로 써도 되어서 좋구 개봉된 폰이어서 조금은 걱정 했지만 상태 최상이고 앞면이 액정스티커 붙여짐 상태여서 걱정을 크게 할 필요가 없었네요. 다만 폰 자체 이어폰 방식이 익숙치 않아서 다른 이어폰과 호환이 안되는 부분은 아쉽네요, 그래도 좋은가격에 사서 만족합니다."
2,97,SHV-E160,갤럭시노트,5,인터파크,k*f*****,20.11.07.,자급제폰 좋아요,배송상태가 좋았습니다 기본적으로 포장 상태 와 갤럭시 노트 20 포장 패키지가 멋지게 되어 있네요  작은 차이지만 너무 큰 디스플레이는 부담스러워서 노트 20으로 선택했습니다 미스틱 브론즈 컬러가 실제로 더 예쁜 듯 노트20울트라 vs노트20  그리고 자급제폰이 처음이라 어디서 구매해야 하는지 고민했지만 노트20을 선택하길 잘한것같아요!  이전 톤보다 더 커졌음에도 그립감은 더 좋네요
3,97,SHV-E160,갤럭시노트,5,인터파크,a*j*****,20.10.27.,폰 잘 받았어요,자급제 폰 처음 구입이고 전시용이라 어떨지 걱정반 기대반으로 주문했는데 깨끗한 폰이라 일단 안심이 되었네요. 폰 받고 유심 끼우고 전원 껐다켜주니 바로 인식이 되네요. 삼성 스위치? 통해 사용하던 앱이랑 정보들 가져와서 사용하니 아주 편합니다.  다만 폰 구성품에 들어있는게 다라 그동안 폰 구입하면서 서비스로 받았던 기타의 것들이 없어 살짝 실망이.. 뭐 이건 자급제폰 구입이 처음이라 그렇겠죠.
4,97,SHV-E160,갤럭시노트,5,인터파크,w*n*****,21.01.24.,배송 품질 모두최고예오,배송빠르고(주문즉시 발송해주심) 받은 상품도 정말 좋아요. 외관상 스크래치 하나도 없이 깨끗했고 필름도 기본으로 붙어있네요. 다만 이틀 사용해보니 무려 노트5에서 넘어온건데도 키보드 입력시 좀 느리게 인식되어서 손가락을 천천히 쓰게되고 램이 그닥 빠른 느낌은 별로 없네요. 물론 원시시대에서 넘어온거라 폰 자체의 기본 기능들은 신세계나 다름없습니다.
5,97,SHV-E160,갤럭시노트,5,옥션,h*d*****,21.01.08.,노트20울트라 배송도 엄청나게 빨리왔네요. 요즘 코로나...,"노트20울트라 배송도 엄청나게 빨리왔네요.요즘 코로나 때문에 2-3일 정도 예상했는데 하루만에 왔고요, 개인적인 일때문에 하루뒤 개통컴퓨존 홈피에서 컴퓨터 부품들을 구매해 왔던터라컴퓨존 이름이 뜨길래  믿고 이곳에서 자급제폰을 구매했네요. 개통하고 이것저것 깔고 이제야 글 남깁니다. 속도 성능 모두 만족합니다."
6,97,SHV-E160,갤럭시노트,4,삼성인증파트너 쇼마젠시,0blu****,20.09.18.,울트라 아니고 일반 노트 입니다.사진 무쟈게 잘나와서 좋습니다.노트20으로 찍은 애완새우~! 동영상도 잘 나옵니다.별4개 준이유는 엘지 v20 사용하다가 왔는데 사용상의 불편함이 ,"울트라 아니고 일반 노트 입니다.사진 무쟈게 잘나와서 좋습니다.노트20으로 찍은 애완새우~! 동영상도 잘 나옵니다.별4개 준이유는 엘지 v20 사용하다가 왔는데 사용상의 불편함이 좀 있습니다.지문인식이 좀 느립니다. 위치도 좀 불편합니다.홈 화면 넘기는게 불편합니다.화면끄기가 불편합니다.(엘지는 화면 톡톡치면 꺼짐)휴대폰 오래 쓰신분은 빨리 바꾸세요 인터넷,게임등등 무쟈게 빠릅니다."
7,97,SHV-E160,갤럭시노트,5,옥션,k*0*****,21.02.25.,상품은 2틀만에 도착. 배송기사님한테 경비실배송 요청했...,상품은 2틀만에 도착. 배송기사님한테 경비실배송 요청했는데 문앞에 두고 가셨네요ㅎ. 근데 유심 분리핀이 없네요. 쪼꼬만 빈 박스가 있던데...그박스인지는 모르겠으나 빈박스ㅋ. 그래서 근처 대리점 가서 유심을 새로 구매하느라 오늘 개통하였습니다. 새제품. 빠른배송. 문의에 대한 친절하고 빠른 판매자 답변. 모두 맘에 듭니다. 번창하세요~잘 쓰겠습니다~~
8,97,SHV-E160,갤럭시노트,5,옥션,p*p*****,20.11.27.,후기가 하나도 없어서 고민하다가 이거 파는 회사평이 좋...,후기가 하나도 없어서 고민하다가 이거 파는 회사평이 좋길래 물어보고 샀습니다. 직원분들 정말 많이 친절해요 출고도 완전 빨라요. 후후에는 광고라고 위험하다고 등록되어 있는데 왜그런지는 모르겠네요. 무튼 저는 정말 만족합니다. 삼성보다는 3만원 싸게 삼성혜택 다 고스란히 받았습니다. 많이 파세요.
9,97,SHV-E160,갤럭시노트,5,인터파크,p*n*****,20.11.29.,제품상태가 ss급이예요,"제품상태는 ss급입니다. 다만 전 후면면에 붙어 있던 필름은 제거되고 옵니다. 어짜피 강화유리필름을 붙여야하면 전면필름은 제거되어야 하고, 또 휴대폰 커버는 해야하니 상관없는 듯합니다. 참고하시기 바라고, 자급제폰으로 싸게 잘 산듯해요."
10,97,SHV-E160,갤럭시노트,4,폰이요,book****,20.11.17.,"제품은 좋습니다 오랜만에 휴대폰 바꾸니 확실히 빠르네요. S펜을 업무할 때 워낙 잘 써서 이번에도 노트시리즈로 구입했는데 탁월한 선택이었던 것 같습니다. 다만, 옵션선택한 제품이 ","제품은 좋습니다 오랜만에 휴대폰 바꾸니 확실히 빠르네요. S펜을 업무할 때 워낙 잘 써서 이번에도 노트시리즈로 구입했는데 탁월한 선택이었던 것 같습니다. 다만, 옵션선택한 제품이 없어서 연락을 주시는게 저녁 7시 넘어서는 조금 아닌 것 같아요. 점심때라도 연락을 주셨으면 바로 변경해서 빨리 배송을  받아봤을텐데, 출장때문에 온 숙박업소에서 배송을 받아야 했기때문에 그 부분은 더욱 아쉽네요."
11,97,SHV-E160,갤럭시노트,3,인터파크,g*g*****,20.10.28.,완전 기분좋게 깨끗한건 아니네요,휴대폰 카메라에 안쪽에 티가 하나 붙어있었네요 휴대폰 외관에는 스티커 제거 되고케이스는 여기저기 다녀온 티가나고하지만티가 있어도 사진찍는데 전혀 지장없고어차피뭐 드러워지는거니까그려려니 하고 쓰네요티하나 붙어서 여기저기 마니 거쳐온듯
12,97,SHV-E160,갤럭시노트,5,폰이요,guse****,21.01.22.,배송 빠르고 새제품 이네여,배송 빠르고 새제품 이네여
13,97,SHV-E160,갤럭시노트,5,폰이요,jihu****,21.01.26.,배송도 안전하고 빠르게 왔어요. 자급제 신품 확인 이상없고 좋아요,배송도 안전하고 빠르게 왔어요. 자급제 신품 확인 이상없고 좋아요
14,97,SHV-E160,갤럭시노트,5,인터파크,w*b*****,21.03.08.,후기가 좀 늦었네요.,검수해서 잘 보내주셨는데 뒤쪽에 3군데 찍힘이 있네요. 좀 아쉽지만 좀 저렴하게 구매한걸로 위안삼네요.
15,97,SHV-E160,갤럭시노트,5,컴퓨존,miso****,20.12.15.,가산점 에서 바로 방문수령했어요 좋습니다,가산점 에서 바로 방문수령했어요 좋습니다
16,97,SHV-E160,갤럭시노트,4,폰이요,mr50****,20.11.27.,액정 필름도 붙혀있고여분 필름 케이스도 감사합니다오래 썼으면 좋겠네요,액정 필름도 붙혀있고여분 필름 케이스도 감사합니다오래 썼으면 좋겠네요
17,97,SHV-E160,갤럭시노트,4,,eunh****,20.11.05.,별 이상없이 빠른배송으로 잘받았습니다.,별 이상없이 빠른배송으로 잘받았습니다.
18,97,SHV-E160,갤럭시노트,4,싸다이렉트,anke****,20.11.03.,"만족합니다. 원래부터 자급제폰으로구입하려 했는데 저렴하게 구매할 수 있어서  만족합니다,","만족합니다. 원래부터 자급제폰으로구입하려 했는데 저렴하게 구매할 수 있어서  만족합니다,"
19,97,SHV-E160,갤럭시노트,3,폰이요,park****,21.02.23.,뽑기를 잘못뽑았는지 사용 일주일 후 부터 휴대폰 껏다켜졌다  반복으로 메인보드  교체받음,뽑기를 잘못뽑았는지 사용 일주일 후 부터 휴대폰 껏다켜졌다  반복으로 메인보드  교체받음
20,97,SHV-E160,갤럭시노트,5,인터파크,w*n*****,21.02.02.,좋아요,최대 할인인 줄 알았는데 며칠사이 할인률이 더 높아져서 ㅠㅜ... 그래도 제품은 아주 만족스럽습니다.
