,pl_id,pl_model_code,pl_name,star,market,write_id,upload_day,title,text
6,133,LG-F410,G3 A,5,11번가,to******,15.02.02.,아주 만족합니다..,         아주 만족합니다.. 저렴하게 아주 잘삿네요.. 배송도 아주 빨랐구요.. 사은품으로 주신 블루투스. 셀카봉. 액정 잘받았습니다. 액정은 먼지하나 없이 잘붙여주셔서 감사합니다. 그런데 케이스가 같이 안왓네요..상품페이지상에는 주신다고 되어있는데요. 따로 연락드리겠습니다. 다음에 기회되면 다시 구매하겟습니다.. 많이 판매하시고 행복하세요.. 근데 사진 첨부해서 상품리뷰 작성하면 케익 기프티콘 보내주시는거죠?? ^^ 수고 하세요 
7,133,LG-F410,G3 A,5,11번가,kj******,16.07.24.,너무마음에듭니다.적극추천합니다.,싸게 잘 샀어요잘 쓸께요
8,133,LG-F410,G3 A,5,11번가,na******,15.08.25.,심플한 디자인 너무너무 맘에 드네요.^^ ,다른 매장에서 보기 힘든 친절함 다른 매장에서 보기 힘든 심플한 디자인 너무너무 맘에 드네요.^^  
9,133,LG-F410,G3 A,5,11번가,no******,15.08.19.,좋아요,"할부를 싫어해서 현금주고 샀는데. 싸게 잘 샀네요. LG 스맛폰은 처음인데, 버튼이 뒤에 있어 좀 낮서네요 "
10,133,LG-F410,G3 A,5,11번가,ry******,15.05.29.,너무마음에듭니다.적극추천합니다.,종아요
1,134,LG-F470,G3 Beat,3,11번가,ji******,15.03.31.,화질이 구려요,다른건 괜찮은데 화질이 너무 구려요 사진 화질 중요한데 다음엔 제일 고려해서 살 예정입니다   
1,136,LG-F460,G3.Cat6,5,11번가,ru******,17.03.22.,너무마음에듭니다.적극추천합니다.,상품도 좋고 조건도 좋게 잘 구매했습니다 배송도 빠르고 포장도 잘되어 왔습니다 문제없이 잘 사용했으면 좋겠습니다.
2,136,LG-F460,G3.Cat6,4,인터파크,fu******,16.08.05.,잘 구입한거같네요,"배송이 하루지연되어서, 통화불통으로 힘들었네요.그래도, 가격이 정말좋았습니다.제조일자가 좀오래 되긴했어도, 성능에 전혀 지장이 없었습니다. "
3,136,LG-F460,G3.Cat6,4,인터파크,whan****,16.08.25.,skt번호이동24개월약정lg전자 lg g3 cat6 32g lgf460st끼리35요금제완납상품가입비無유심후납,skt번호이동|24개월약정|lg전자 lg g3 cat6 32g lg-f460s|t끼리35요금제|완납상품|가입비無|유심후납|위약금=약정4|부가無|
4,136,LG-F460,G3.Cat6,5,인터파크,id******,16.08.08.,좋아요,배송 빠르고 사장님 친절하시고 폰도 마음에 듭니다 요새 나오는 5~60만원대 폰의 성능인데 싸게 잘 샀네요원하던 칼라는 아니지만 흰색도 괜찮네요
5,136,LG-F460,G3.Cat6,5,신세계몰,bdyo****,16.03.01.,착한가격 좋은품질 정확한배송~,착한가격 좋은품질 정확한배송~
6,136,LG-F460,G3.Cat6,5,11번가,to******,15.02.02.,아주 만족합니다..,         아주 만족합니다.. 저렴하게 아주 잘삿네요.. 배송도 아주 빨랐구요.. 사은품으로 주신 블루투스. 셀카봉. 액정 잘받았습니다. 액정은 먼지하나 없이 잘붙여주셔서 감사합니다. 그런데 케이스가 같이 안왓네요..상품페이지상에는 주신다고 되어있는데요. 따로 연락드리겠습니다. 다음에 기회되면 다시 구매하겟습니다.. 많이 판매하시고 행복하세요.. 근데 사진 첨부해서 상품리뷰 작성하면 케익 기프티콘 보내주시는거죠?? ^^ 수고 하세요 
7,136,LG-F460,G3.Cat6,5,11번가,kj******,16.07.24.,너무마음에듭니다.적극추천합니다.,싸게 잘 샀어요잘 쓸께요
8,136,LG-F460,G3.Cat6,5,11번가,na******,15.08.25.,심플한 디자인 너무너무 맘에 드네요.^^ ,다른 매장에서 보기 힘든 친절함 다른 매장에서 보기 힘든 심플한 디자인 너무너무 맘에 드네요.^^  
9,136,LG-F460,G3.Cat6,5,11번가,no******,15.08.19.,좋아요,"할부를 싫어해서 현금주고 샀는데. 싸게 잘 샀네요. LG 스맛폰은 처음인데, 버튼이 뒤에 있어 좀 낮서네요 "
10,136,LG-F460,G3.Cat6,5,11번가,ry******,15.05.29.,너무마음에듭니다.적극추천합니다.,종아요
1,137,LG-F320,G2,5,,qhfo****,11.07.01.,미국이민자,얼마전애 미국이민가서 핸드폰 보다가 추천핸드폰이 그거길래 삿더 니 좋더라구요 
2,137,LG-F320,G2,2,,ark1****,11.04.16.,이거는요,이거는 옵티머스2x의 해외 출시 모델입니다. 
3,137,LG-F320,G2,3,,5202****,11.04.14.,음.........2x처럼만 안되면 될텐데,이건왜 노바디스플레이 안쓰죠??
4,137,LG-F320,G2,5,,qhsw****,11.01.09.,갖고싶다...,htc는 약정 같은거 안한 다는데.... 어쩌지...
5,137,LG-F320,G2,5,,jaeh****,10.11.13.,ㅜㅜ 제발 국내 출시좀,제곧내
6,137,LG-F320,G2,5,,jaeh****,11.01.12.,만점!,윈도우폰7 기대합니다~
7,137,LG-F320,G2,5,,domo****,10.10.12.,아직 아는사람이 별로없군,ㅋㅋ윈7폰 굳
1,138,LG-F350,G Pro2,5,,77yy****,11.09.02.,애타게 목마르게 기다리는데 언제나 나올까요 ?,"매일 컴 켤때마다 최신뉴스,각종검색 통해 정보를 구하는데,아직 미니프로 국내에 신제품이 출시된다는 말은 없네요,이상하게 쿼티폰이 실제 엄청 편리하고,화면은 작아도 콤팩트한게 딱 원하는 제품인데아~ 아~ 나오긴 나오려나..."
2,138,LG-F350,G Pro2,5,,skyh****,12.08.05.,미니프로가아니라 ,레이프로같네요 ㅋㅋ 빨리나와랑
3,138,LG-F350,G Pro2,5,,skyh****,11.10.29.,나오면 무조건 살건데!!,왜 안나오나요 ㅠㅠ 아 기다리다 목빠지겠어요..X10 미니프로 재고가 다 없어질때까지 안나오려나..제발 빨리좀 나오게 해주세요 관계자분들~
4,138,LG-F350,G Pro2,5,,wick****,11.10.28.,약정 끝나면 바로 가서 지른다아!!!,2012년 1월!!! 꼬밍 순!! 그때까지 나와 있어라 이쁜아~~
5,138,LG-F350,G Pro2,5,,lina****,11.10.27.,언제나오려나???,나 약정끝나간다 어서 나와줘!!! 바로 지를께....
6,138,LG-F350,G Pro2,5,,roll****,11.10.21.,어서 나와라 미니프로야..,엉아가 기다리고 있당게.... 귀여운자식
7,138,LG-F350,G Pro2,5,,xcum****,11.10.30.,SNS만 하는 나에게 딱인데..,거기다 쿼티면 진짜.. 대박. 언제나오냐?
8,138,LG-F350,G Pro2,4,,moon****,11.09.29.,난 기대되는데 주위에선 별로라네요,만약에 듀얼코어에다가 dmb 되고 화면이 아주 약간더 큰 3.2인치 였다면아주 대박 날꺼 같은데 하지만 난 배터리만 오래간다면 대 만족일꺼 같음
9,138,LG-F350,G Pro2,5,,deni****,11.11.02.,화이트로 꼭나와줬으면..,언제나오려는거야?ㅋㅋㅋㅋㅋㅋㅋ
10,138,LG-F350,G Pro2,5,,i4an****,11.09.20.,국내 언제 정발되나요~~~?,이미 외국 온라인숍에서 구매해 사용중인 분들도 있더군요.x10 미니와는 비교불가라던데...지금 x10 미니 프로 사용중인데...암튼 다음엔 이걸로...
11,138,LG-F350,G Pro2,5,,ohln****,11.09.02.,나와줄리는 없겠지 ㅠㅠㅠㅠㅠ,가격 좀 떨어지면 익스팬시스같은데서 사야겠어요레알 내가 원하는 스펙인뎅태블릿+이거 쓰는게 짱일듯
1,140,LG-F310,Gx,5,,zzdu****,12.10.19.,이리 오너라,딴거 다 필없고 너만 기다린다 근데 gx는 갠적으로 디자인이 좀 그닥이군...ㅠ
2,140,LG-F310,Gx,5,,vask****,12.09.06.,스크님들아 믿습니다,꼭 들여와줘여지릅니다
3,140,LG-F310,Gx,5,,plut****,12.08.15.,이폰 제발 나왔음 ㅠㅠ,쿼드코어 이런거 다 필요없고 이폰 정발 되기만을 기다리고 있는데 아직 공식적인 소식이 들리지않네요ㅠ
