pl_id,pl_model_code,pl_name,star,market,write_id,upload_day,title,text,Target,URL
210,SM-G988,갤럭시 S20 울트라,,11번가,blu*******,2020-11-15,,"
새제품급은 무슨...헐 
중고제품 중고라고 안써놓고 파는건 여전하네 
새제품급이라는 말에 속지말고 
중고 s급으로 사는게 안속고 사는것임 
판매자도 100만원짜리 산 소비자한테 불친절 쩜 
내가 100원짜리산것도아니고
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,5,11번가,538***,2020-10-27,,"
걸럭시S20 울트라 988N을 사용해보니까 속도도 상당히 빠르고 S급을 받아보니까 외관도 새거같고 성능도 좋아요. 오래도록 고장없이 잘 사용했으면 좋겠어요.
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,5,11번가,sjs*****,2020-04-20,,"
가개통폰이라 가격싸게 잘산것같습니다. 원하는 통신사로 보내주셔서 딱좋았습니다. 아쉬운점은 사은품이 없다는것과 바로확정기변이 안된다는것입니다~
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,5,11번가,rhz****,2020-06-25,,"
상품은 만족스럽습니다.. 다만 배송이 너무나도 느려요.. 이전 기기가 고장나서 주문하고 일주일간 폰없이 지냈네요 ㅎㅎ
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,5,11번가,ljs*****,2020-12-22,,"
빨리오네요 주문하고 3일정도 내로 도착했어요. 
풀박스 안와서문의했는데 바로 보내주셧어요 굿굿
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,,11번가,pat******,2021-01-01,,"
리퍼인데 뒷면에 닦이지 않는 자국들이 굉장히 많네요. 반품하기 귀찮아서 그냥 사용합니다.
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,5,11번가,dud******,2020-12-29,,"
포장 깔끔하게 안전하게 빠르게 도착
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,5,11번가,rob*******,2020-09-25,,"
박스가 없어서 아쉽지만 새제품과 같아요.
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,5,11번가,yah****,2020-08-12,,"
피드백 좋고 제품도 좋고 만족 합니다
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,5,11번가,gs1***,2020-06-07,,"
내게 행운인지 모르지만 한마디로 굿 최고입니다. 휴대폰 중고 구입해봤지만 비닐도 제거하지 않은 폰을 받은 것은 처음입니다.
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,,11번가,jan*******,2020-08-08,,"
마음에별로좋으것아니오 쓰는것은이상없어도다른로고가자주뜨는것은문제
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,5,11번가,kan****,2020-08-05,,"
새폰이라고 봐도 무방합니다. 단 새폰을 샀을적에 받는 사은품이 없다는 단점이 있지만(이어폰은 있음) 알뜰폰 유심 끼워 사용하기엔 이만한 폰이 없습니다. 잘 사용하겠습니다.
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,4,11번가,par******,2020-08-26,,"
공기계 구매해서 사용하는데 만족합니다
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,5,11번가,hea********,2020-11-14,,"
기대많이 안했는데 사은품도 많이 챙겨주시고 제품은 새것같이 말할것도 없구요 감사합니다 잘쓸께요~
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,3,11번가,hl3***,2021-01-16,,"
빠르고 안전하게 잘 보내 주셨어요. 우체국 택배로. 포장도 잘 되었네요. 구매 리뷰 쓰면기프티콘 준다는 안내장이 한장 왔는데.. 쓰기가 참,.. 어렵네요.. 구매는 11번간데.. 쓰는곳은 카톡친구추가해서 구매내역 찾아 하라는데.. 거기에 구매 내역이 없다고 나오고,,, 뭐죠?
",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,5,11번가,soo****,2020-05-19,,"

",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,5,11번가,shc*******,2020-05-27,,"

",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
210,SM-G988,갤럭시 S20 울트라,,11번가,oog***,2020-12-26,,"

",삼성전자 갤럭시 S20 울트라 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21453855&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,5,11번가,cjd****,2020-11-12,,"
친절하시고 다만족하는데 일하는중에 받은통화에 통화내용도 잘기억이안나고 배송중 락이걸리는거는 생각도못하고 유심다운로드안되서 하루죙일 씨름하다 고객센터까지 다녀와서 어렵게개통했네요....택배상자안에 안내문이라도 해동폰은 개통전(락) 상태이니 꼭 받으시고 연락달라는 내용이라도 써놔주세요.. 통화한내용을 일일히 기억하기가 힘들다보니 미련하게 고생하고 삽질했네요 ㅠㅠㅋ
",삼성전자 갤럭시 A12 32GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48855667&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,5,11번가,shi*****,2020-12-18,,"
아주 친절하십니다 
다른 가게와는 달리 전화로 상세히 도와주셔서 잘 개통했습니다 
 
잘 쓰겠습니다
",삼성전자 갤럭시 A12 32GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48855667&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,4,11번가,iri****,2021-01-08,,"
좋아요. 생가보다 성능이 좋네요. 저렴이버젼이라 무선충전 삼성페이안되는것은 좀 아쉽네요
",삼성전자 갤럭시 A12 32GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48855667&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,4,11번가,ber*****,2020-11-20,,"
색상이 원하는 색이 오진 않았지만 
판매하시는분이 친절하시네요
",삼성전자 갤럭시 A12 32GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48855667&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,5,11번가,arm****,2021-01-03,,"
배송 빠르고, 개통도 통화로 가르쳐 준대로 하면 쉽게 되어서 좋음.
",삼성전자 갤럭시 A12 32GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48855667&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,5,11번가,esu*******,2021-03-29,,"
알뜰폰인데도 잘됫어요~~ 
안될까봐 조마조마 했는뎅 이상없이 너무좋네요~~!!
",삼성전자 갤럭시 A12 32GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48855667&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,5,11번가,arm****,2021-01-03,,"
배송 빠르고 개통도 쉽고 빠름.
",삼성전자 갤럭시 A12 32GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48855667&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,5,11번가,shr****,2020-12-17,,"
판매자분 아주 친절합니다
",삼성전자 갤럭시 A12 32GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48855667&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,5,11번가,jan*****,2020-11-27,,"
상품도 좋고 가격도 착하고 직원분 넘 친절하세요
",삼성전자 갤럭시 A12 32GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48855667&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,4,11번가,joo******,2020-11-26,,"
좋은가격에 잘 구매했습니다.
",삼성전자 갤럭시 A12 32GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48855667&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,5,11번가,who****,2020-12-18,,"

",삼성전자 갤럭시 A12 32GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48855667&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,5,11번가,hor*****,2021-03-27,,"

",삼성전자 갤럭시 A12 32GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48855667&trTypeCd=PW08&trCtgrNo=585021
232,SM-G996,갤럭시S21 Plus,5,11번가,bon*********,2021-02-09,,"
잘샀습니다. 설연휴 전에 받아서 기쁜건 덤~!
",삼성전자 갤럭시 S21 플러스 5G 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=47500242&trTypeCd=PW08&trCtgrNo=585021
233,SM-G991,갤럭시S21,5,11번가,hyo*****,2021-03-06,,"
광주 광역시언데 어제 신청 오늘 왔네요. 
제품에 이상 없읍니다. 
감사합니다. 잘 사용 하겠습니다.
",삼성전자 갤럭시 S21 5G 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=47500234&trTypeCd=PW08&trCtgrNo=585021
233,SM-G991,갤럭시S21,5,11번가,125******,2021-04-03,,"
좋아요
",삼성전자 갤럭시 S21 5G 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=47500234&trTypeCd=PW08&trCtgrNo=585021
233,SM-G991,갤럭시S21,5,11번가,ass*******,2021-02-18,,"
가개통폰이지만 새상품이라 아주 만족스럽습니다. 작동도 잘 되고 주변 기기와도 잘 호환됩니다. 절대 강추합니다. 한가지 아쉬운 점은.... 화면보호필름 정도 서비스로 넣어주면 좋았을텐데....
",삼성전자 갤럭시 S21 울트라 5G 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=47500261&trTypeCd=PW08&trCtgrNo=585021
233,SM-G991,갤럭시S21,5,11번가,bon*********,2021-02-09,,"
잘샀습니다. 설연휴 전에 받아서 기쁜건 덤~!
",삼성전자 갤럭시 S21 플러스 5G 256GB 공기계(중고),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=47500242&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,,11번가,ara****,2021-03-08,,"
상품 보다는 서비스에 실망했어요. 
본인 외 수령하지 못하고 수령지 주소 변경도 안되어 문의해도 많은 시간을 기다려야 하고 답변도 명확하지 않으며 SKT, 대리점, 11번가 3곳이 서로 우리는 해줄 수 없으니 저쪽에 문의하라는 답변도 수차례고 
돌고돌아 결국 처음 전화한 곳에서 처리되는 우수꽝스런 상황이었어요. 
본인 외 수령안된다 하여 재주문으로 제품을 받았으나 수령시 정작 본인확인 절차따위는 없었어요. 
또한, 수령시간 협의도 불가능하여 퀵서비스 시간에 무조건 맞춰야하는 불편함도 컸어요. 
또한, 전화통화 할때마다 개인정보늘 많게는 5~6가지 확인해 매우 불편했네요.
",삼성전자 갤럭시 A12 32GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48489707&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,4,11번가,hah****,2021-03-21,,"
토요일 점심쯤에 주문했는데 세시간종도 지나고 받았나봐요. 개통에 대한 언급이 없어서 기다리다가 고객센터로 전화해서 안내 받고 한시간 정도 있다가 개통되었어요. 
주문당일에 제품받고 개통까지 빠르게 처리되었어요. 
초등생용휴대폰으로 적당한것같아요
",삼성전자 갤럭시 A12 32GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48489707&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,4,11번가,ksy********,2021-02-18,,"
초등학생 용으로는 커보이나 그냥 만족 합니다 저렴하게 잘 샀습니다
",삼성전자 갤럭시 A12 32GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48489707&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,5,11번가,bes*******,2021-03-21,,"
어른들 쓰시기 좋아요.
",삼성전자 갤럭시 A12 32GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48489707&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,5,11번가,han*****,2021-02-16,,"
좋은 제품 감사합니다
",삼성전자 갤럭시 A12 32GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48489707&trTypeCd=PW08&trCtgrNo=585021
230,SM-A125,갤럭시 A12,5,11번가,sto****,2021-03-23,,"

",삼성전자 갤럭시 A12 32GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=48489707&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,sup******,2021-02-06,,"
장점 
1.빠른 배송이 만족스러움 주문 당일 배송 조회에 위치가 업데이트 되지 않아 다음날 늦게 올 줄 알았는데 오전내에 배송이 옴 
2.1:1문의하기가 퇴근 시간 이후에도 가능해 이것저것 물어볼수 있었음 
3.개통 방법이 자세하게 기재되어 쉽게 개통함 
 
단점 
1.최저가는 아님 
2.사은품이 다양하지 않았고 선택이 되지 않음 
 
기기는 잘 작동됨
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,hye*****,2021-01-30,,"
사전예약 마지막날 11시50분 마감에 45분 주문 배송 늦을거라 생각했는데 화요일 배송 왔더라고요 대박이쥬 ㅋ 
개통도 전화드리고 밀려있다 하셨는데 빠르게 된듯요 
귀찮을땐 전화한통으로 개통하기 쉬워요~ ㅋ 
딸내미 아이폰도 11번가에서 샀는데 제일 싸고 빠르고 이젠 핸드폰은 11번가에서 사려고요^^
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,ghf***,2021-01-24,,"
11번가에서 폰 처음 사보는데 skt랑 제휴라 뭔가ㅍ 편하네요! 노트8에서 갈아탔는데 진짜 21울트라는 신세계... 썼던 폰중에 역대급으로 큼! 제일 무겁지만ㅋㅋㅋㅋ아무튼 스피커도 너무좋고 카메라는 대박... 어둠 속에서 똥싸는 우리 강아지 사진도 다 찍힘.. 야간모드 무엇.. 갤s21울트라도 11번가에서의 구입도 만-족
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,4,11번가,woo****,2021-01-23,,"
개통이 요청중이라고 만뜨고 뭐가 없네요 
그래서 고객센터에 연락해서 개통했습니다 
쫌 연락을 주던지 하라고 하던지 기다리다 지치게 만드네요
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,4,11번가,mis***,2021-01-23,,"
기기도 좋고 배송도 빨랐습니다, 개통이 바로되지 않아 콜센터 직원분들과 여러번 통화로 확인과 부탁을 드렸습니다.
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,a09****,2021-01-23,,"
상품 포장 잘돼서 왔구요 
배송도 빨랐고 쿠폰써서 할인해서 싸게 잘 구매했습니다 
사은품도 이쁘네요
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,kss******,2021-01-23,,"
쓰고 있습니다 
좋은 것은 차차 알아가게 되겠지요 
즐거운 갤럭시의 세계를 느껴보려합니다
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,dab*****,2021-01-22,,"
일단 기기는 신형이라 좋은거구요 개통 상담원의 약간의 불친절함만 빼면 만족 합니다ㅋㅋ
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,hyu******,2021-02-23,,"
배송속도 너무좋았고 s20울트라서불편했던근접 사진 너무잘나오네요 덤으로 s펜사용가능해서 더더욱편해졌습니다!
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,par***********,2021-01-25,,"
갤7엣지썼는데 이번에 바？는데 정말빠르고 좋네요. 
갤7엣지와는다르게 엣지이면서도 플랫같네요. 그래서 더좋아보이네요.
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,gud****,2021-02-28,,"
현재 사용중이며 불편함은 좀 화면이 큰 정도... 
팬을 장착하면 더 크지만 그대신 노트 사용이 너무 쉬워 좋아여!!
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,lyl*******,2021-01-23,,"
넘 빨리와서 감사합니다 카메라 기능이 너무나 와 닿았어요 단점은 없어요
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,min*****,2021-01-22,,"
요즘 이슈화되었던 발열이나 무게는 부담없는정도입니당. 폰도 이뿌고 넘 만족합니다^^
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,joh****,2021-03-16,,"
카메라 등 성능은 매우 좋은데 무게가 너무 무겁네요. 
카메라 성능은 압도적으로 좋아요.
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,jun*****,2021-01-23,,"
무광이라 마음에 들고 카메라 성능 좋네요.
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,4,11번가,cor****,2021-01-23,,"
사은품도 좋았구요. 빠른배송도 좋네요
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,par***********,2021-01-25,,"
내거 사면서 아들거도 같이샀네요.
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,coo***,2021-01-25,,"
말이 필요 할까요??ㅋㅋㅋㅋ 최곱니다♡♡ 너무 좋아요^^
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,sun*******,2021-01-23,,"
개통 빠르고 좋아요.
",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,suc***,2021-01-26,,"

",삼성전자 갤럭시 S21 울트라 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911794&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,par*****,2021-01-24,,"
22일 오전 9시에 우체국택배로 받았어요! 혹시나 배송 밀릴까봐 걱정했는데 빠르게 받아볼 수 있어서 좋았습니다. 같은 시기에 다른 통신사 혹은 자급제폰으로 동일 제품을 구매한 지인이 6명이 있는데 그중에 제가 제일 빨리 받았더라고요:) 다음에 폰 바꾸게 되면 또 이용할게요!
",삼성전자 갤럭시 S21 울트라 5G 512GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911796&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,ide****,2021-01-22,,"
배송 엄청빠르네요 아이폰배송 한달걸려도 안와서 버렸는데 잘 산거같아요 그런데 발열이슈가 소프트웨어 업데이트 된다고 하긴 하지만 새폰이 이거뭐 게임뿐만아니라 그냥 앱들 설정하는데도 
발열이 심하네요
",삼성전자 갤럭시 S21 울트라 5G 512GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911796&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,4,11번가,son*******,2021-01-24,,"
11번가에서 상담원 통해 상담받고 구매했는데 여기 저기 알아본 곳 중에 제일 저렴하게 구매한 것 같아요. 아쉬운 점은 사은품이 랜덤발송이라 라이언이랑 어피치 중에 어피치가 와서 실망했어요. 다음에는 선택할 수 있었으면 좋겠어요.
",삼성전자 갤럭시 S21 울트라 5G 512GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911796&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,lee******,2021-01-24,,"
카메라 성능이 아주 좋네요ㅎㅎ 단점은 아직 제대로 만져보지 못해서 모르겠고 카메라가 아주 잘나오네요 역대급인듯 
아 단점 하나 있네요 마이크로 sd카드는 이번에 왜 빠졌는지 모르겠네요
",삼성전자 갤럭시 S21 울트라 5G 512GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911796&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,y86****,2021-01-23,,"
빠른 배송 좋은 제품 만족 합니다. 
 
기본으로 액정 필름이 붙어 있어 좋네요. 
 
추기 필름까지 함께 보내주고 
 
사은품을 직접 신청해야되는건 불편하네요.
",삼성전자 갤럭시 S21 울트라 5G 512GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911796&trTypeCd=PW08&trCtgrNo=585021
231,SM-G998,갤럭시S21 Ultra,5,11번가,mys******,2021-03-02,,"
발열 없고 출시후 문제라고 했던 부분들 전혀 뮨제없음. 
괜한 설래발들 덕분에 사전예약 건 취소하고 사은품 놓치고 재주문함. 그래도 만족함
",삼성전자 갤럭시 S21 울트라 5G 512GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=46911796&trTypeCd=PW08&trCtgrNo=585021
